,Norad_ID,Name,EPOCH,Label,dbscan_labels,SMA_Class,SMA_Cluster,Semi-major axis(m),Inclination,Raan,Mean_Longitude,Sub_Longitude,mean-longitude at last epoch ,Type of Arrangement
120,46717.0,0 STARLINK-1820,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925378.369953336,53.05051896895785,274.5505981694209,161.8356745431764,37.89457954581723,169.441235881573,1
121,46713.0,0 STARLINK-1815,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925366.315771293,53.05211896952995,274.54429816716817,181.795814873768,68.24251140199082,189.40609564828947,1
122,46703.0,0 STARLINK-1803,2021-02-12 06:00:00,0.008,10.0,0.0,8.0,6925314.663904008,53.05081896906511,273.0457976313583,208.8661144192548,-10.335855808548798,208.8661144192548,1
123,46714.0,0 STARLINK-1816,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925312.349967027,53.0534189699948,274.53869816516584,241.82930528881357,141.3767839946389,249.46071492966848,1
124,46712.0,0 STARLINK-1814,2021-02-12 06:00:00,0.008,10.0,0.0,8.0,6925281.907317836,53.05221896956571,273.0410976296777,254.0711166227437,28.96112339848891,254.0711166227437,1
125,46715.0,0 STARLINK-1817,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925326.678018479,53.05271896974449,274.53819816498697,261.85654354694856,154.74629498591847,269.482343382595,1
126,46699.0,0 STARLINK-1799,2021-02-12 06:00:00,0.008,10.0,0.0,8.0,6925274.9349470325,53.05321896992328,273.0395976291414,289.0601576448581,50.40105253222375,289.0601576448581,1
127,46698.0,0 STARLINK-1797,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925386.724853235,53.053618970066296,274.53679816448647,301.9035036780337,179.7228420074305,309.5057939300127,1
128,46674.0,0 STARLINK-1718,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925394.062229245,53.0515189693154,274.53859816513005,321.9009751817183,-164.36504024154672,329.5003927334478,1
129,46675.0,0 STARLINK-1720,2021-02-11 22:00:01,0.008,10.0,0.0,8.0,6925309.597763704,53.05201896949419,274.5388981652374,341.91104896122005,-142.11254316571603,349.54353616465824,1
130,46561.0,0 STARLINK-1709,2021-02-11 22:00:01,0.008,11.0,0.0,8.0,6925327.572949499,53.057018971282005,194.52626955559867,1.9221920871406832,-105.1066179330893,285.4393377386991,-1
131,46554.0,0 STARLINK-1671,2021-02-11 22:00:01,0.008,11.0,0.0,8.0,6925458.1072520325,53.054918970531126,194.52876955649256,41.99553473708762,-80.10393502243309,325.42323961406464,-1
132,46573.0,0 STARLINK-1650,2021-02-11 22:00:01,0.008,11.0,0.0,8.0,6925461.169165929,53.056118970960206,194.5258695554557,61.99282411309714,-64.18779190736042,345.4184310484475,-1
133,46560.0,0 STARLINK-1706,2021-02-12 06:00:00,0.008,11.0,0.0,8.0,6925418.897276478,53.05641897106746,193.02636901928813,88.83681339888977,-151.9486361715535,4.701689819550893,-1
134,46579.0,0 STARLINK-1705,2021-02-11 22:00:01,0.008,11.0,0.0,8.0,6925430.148671294,53.05731897138929,194.52676955577743,101.83031334778528,-11.777364468148658,25.27717480484398,-1
135,46552.0,0 STARLINK-1649,2021-02-12 06:00:00,0.008,11.0,0.0,8.0,6925423.151407854,53.054918970531126,193.02576901907364,128.95806836682974,-90.27258442250664,44.82169547182457,-1
136,46580.0,0 STARLINK-1708,2021-02-12 12:00:02,0.008,11.0,0.0,8.0,6925273.647742034,53.06521897421403,191.88096860973408,144.3288007348114,-164.04297419397002,144.3288007348114,-1
137,46574.0,0 STARLINK-1660,2021-02-12 06:00:00,0.008,11.0,0.0,8.0,6925406.729516025,53.05761897149655,193.0282690199676,149.01714977658366,-69.48874752335087,64.88559952807896,-1
138,46558.0,0 STARLINK-1680,2021-02-12 06:00:00,0.008,11.0,0.0,8.0,6925434.562197404,53.05721897135353,193.02456901864448,168.94323278022694,-54.440998632971,84.80350887497207,-1
139,46576.0,0 STARLINK-1677,2021-02-12 06:00:00,0.008,11.0,0.0,8.0,6925447.818142752,53.05791897160383,193.02446901860887,188.99712422459945,-41.865189705323615,104.85350745892788,-1
140,46557.0,0 STARLINK-1679,2021-02-12 06:00:00,0.008,11.0,0.0,8.0,6925418.32719885,53.05861897185412,193.01976901692828,209.04219193881545,-29.647017389339727,124.90723577497693,-1
141,46540.0,0 STARLINK-1685,2021-02-12 12:00:02,0.008,11.0,0.0,8.0,6925270.742338662,53.0584189717826,191.9015686171,244.594850654877,-92.48464758130751,244.594850654877,-1
142,46577.0,0 STARLINK-1682,2021-02-12 12:00:02,0.008,11.0,0.0,8.0,6925287.669114428,53.05691897124626,191.90626861878056,304.47928088742486,-5.8260758061373545,304.47928088742486,-1
143,45782.0,0 STARLINK-1498,2021-02-12 11:49:23,0.008,12.0,0.0,8.0,6925345.637132662,53.057718971532296,226.9380811448969,226.8261592090909,-93.16189358943411,226.8261592090909,-1
144,45770.0,0 STARLINK-1462,2021-02-12 11:10:53,0.008,12.0,0.0,8.0,6925414.934319912,53.055618970781424,227.04488118308484,226.9293868550432,-83.40395141824685,11.918302368774789,-1
145,45784.0,0 STARLINK-1510,2021-02-12 04:55:22,0.008,12.0,0.0,8.0,6925340.6996592935,53.05821897171109,228.22058160347305,228.10082349646595,11.907576820630975,347.2902440097689,-1
146,45778.0,0 STARLINK-1491,2021-02-12 04:50:03,0.008,12.0,0.0,8.0,6925335.143096752,53.05691897124626,228.2418816110892,228.13080246883044,13.263108366082315,7.344724356963525,-1
147,45772.0,0 STARLINK-1470,2021-02-11 23:36:55,0.008,12.0,0.0,8.0,6925341.628308178,53.05821897171109,229.21508195907052,229.09867714644383,92.73508343230829,107.57228408059382,-1
148,45774.0,0 STARLINK-1485,2021-02-11 22:43:53,0.008,12.0,0.0,8.0,6925383.623177991,53.060618972569245,229.3592820106313,229.2466705373543,106.17460188155664,307.4172032732299,-1
149,45780.0,0 STARLINK-1496,2021-02-11 22:38:33,0.008,12.0,0.0,8.0,6925368.17615142,53.05541897070991,229.4059820273296,229.29332937743592,107.55642321950606,327.55900739997605,-1
150,45779.0,0 STARLINK-1492,2021-02-11 22:22:37,0.008,12.0,0.0,8.0,6925345.10997804,53.05481897049537,229.4545820447072,229.3272939636792,111.59954530608736,27.61282966121189,-1
151,45771.0,0 STARLINK-1463,2021-02-11 22:17:18,0.008,12.0,0.0,8.0,6925325.5195123125,53.05381897013783,229.46418204813975,229.3423892087544,112.9427446611222,47.66348361774362,-1
152,45785.0,0 STARLINK-1512,2021-02-11 22:06:43,0.008,12.0,0.0,8.0,6925393.0722646825,53.05851897181837,229.49138205786548,229.3746688827698,115.62383942431173,87.50746452237672,-1
153,45787.0,0 STARLINK-1517,2021-02-11 21:56:02,0.008,12.0,0.0,8.0,6925341.049051908,53.05901897199714,229.5295820715245,229.4150382026646,118.33734003451694,127.81624247101718,-1
154,45773.0,0 STARLINK-1482,2021-02-11 21:50:47,0.008,12.0,0.0,8.0,6925386.963915302,53.05961897221167,229.54398207667344,229.4309315557213,119.6688641921738,147.57226031382243,-1
155,45786.0,0 STARLINK-1513,2021-02-11 21:45:27,0.008,12.0,0.0,8.0,6925387.4910778925,53.05791897160383,229.560182082466,229.44651595240697,121.02306861523482,167.67264807250376,-1
156,45783.0,0 STARLINK-1505,2021-02-11 21:34:51,0.008,12.0,0.0,8.0,6925358.270484474,53.05821897171109,229.5960820953025,229.4826908877395,123.7138258214184,207.648454180332,-1
157,45777.0,0 STARLINK-1490,2021-02-11 21:18:57,0.008,12.0,0.0,8.0,6925363.419465346,53.05821897171109,229.64238211185773,229.53115278880043,127.74761236702508,267.5725342936357,-1
158,45775.0,0 STARLINK-1488,2021-02-11 21:13:38,0.008,12.0,0.0,8.0,6925363.759666205,53.05721897135353,229.66088211847267,229.5474378278051,129.10073730823157,287.61107852738814,-1
159,45781.0,0 STARLINK-1497,2021-02-11 15:17:59,0.008,12.0,0.0,8.0,6925350.007616119,53.05891897196138,230.7698825150113,230.6562888045104,-140.63493609677704,188.10723267342382,-1
160,45776.0,0 STARLINK-1489,2021-02-11 15:02:05,0.008,12.0,0.0,8.0,6925355.564208481,53.05821897171109,230.82488253467733,230.7132419414833,-136.59392466807114,248.03791362138782,-1
161,46725.0,0 STARLINK-1828,2021-02-12 06:00:00,0.008,13.0,0.0,8.0,6925368.439730912,53.052818969780255,288.06020299996965,21.383597071750927,151.57355121154038,205.21970487163685,1
162,46695.0,0 STARLINK-1794,2021-02-12 06:00:00,0.008,13.0,0.0,8.0,6925383.70593015,53.05441897035234,288.056802998754,81.45149743588705,-140.91996691447628,265.28461663577286,1
163,46681.0,0 STARLINK-1775,2021-02-12 06:00:00,0.008,13.0,0.0,8.0,6925349.363996103,53.05161896935116,288.0567029987182,141.42651260104935,-102.58929197966656,325.266354800935,1
164,46722.0,0 STARLINK-1825,2021-02-12 06:00:00,0.008,13.0,0.0,8.0,6925276.378456206,53.05261896970873,288.04970299621533,181.49839638254883,-60.34088709447243,5.352526982434483,1
165,46682.0,0 STARLINK-1776,2021-02-12 10:00:00,0.008,13.0,0.0,8.0,6925363.477697923,53.05371897010205,287.3094027315105,184.9609005908653,-114.92391707204712,184.9609005908653,1
166,46716.0,0 STARLINK-1818,2021-02-12 06:00:00,0.008,13.0,0.0,8.0,6925290.945375384,53.05461897042386,288.0584029993261,201.3168533404304,-28.590748691674523,25.168132140316175,1
167,46686.0,0 STARLINK-1783,2021-02-12 06:00:00,0.008,13.0,0.0,8.0,6925313.848662415,53.05231896960146,288.05970299979094,221.42835231773105,1.5830352551415208,45.27514731761676,1
168,46697.0,0 STARLINK-1796,2021-02-12 10:00:00,0.008,13.0,0.0,8.0,6925335.6089526415,53.05371897010205,287.30800273101,225.0562959945578,-53.88558748553064,225.0562959945578,1
