,Name,Label,Semi-major axis(m),Inclination,Raan
834,0 INTERCOSMOS 22,0.486,7208952.444313955,81.21982904129014,339.3759213486253
835,0 HIMAWARI 2 (GMS 2),0.057,42366321.13825442,12.042304305894964,321.2740148760345
836,0 SL-6 R/B(2),0.041,26678845.814530864,65.7727235179607,226.1777808730409
837,0 COSMOS 1295,0.555,7354779.431231523,82.9198296491492,135.16824833130482
838,0 COSMOS 1299,0.464,7322990.435261151,65.11612328318407,84.6905302822881
839,0 COSMOS 1300,0.479,6890186.977690666,82.50402950047405,190.99296829221717
840,0 COSMOS 1302,0.183,7156135.70541263,74.02672646929533,207.0303740266168
841,0 COSMOS 1304,0.71,7315508.210872943,82.93232965361878,82.04302933563694
842,0 COSMOS 1299 FUEL CORE,0.496,7311660.433780765,65.11392328239741,235.3915841675656
843,0 COSMOS 1308,0.699,7358315.217955072,82.9212296496498,186.00236650775744
844,0 AUREOLE 3,0.559,7184408.541002853,82.48132949235735,209.53997492395985
845,0 SL-12 R/B(2),0.341,42901896.85575563,12.477404461471135,317.791613630853
846,0 SL-12 R/B(2),0.047,41958625.63198711,10.492703751813536,311.1186112448273
847,0 SBS 2,0.611,42204580.57133951,13.276404747164907,336.671820381736
848,0 COSMOS 1312,0.408,7874778.875758455,82.604629536445,342.64082251603645
849,0 RADUGA 10,0.25,42169975.62571514,11.107503971643986,314.04261229034495
850,0 SL-6 R/B(2),0.265,26690122.396597594,68.38472445191829,37.55531342842957
851,0 SATCOM 3R,0.362,42213606.70826703,14.278205105372686,347.13432412275114
852,0 COSMOS 1320,0.721,7935954.68807266,73.98292645363401,35.06591253830932
853,0 COSMOS 1321,0.161,7934430.8145952625,73.98362645388431,22.711808120925852
854,0 COSMOS 1322,0.161,7933013.978022807,73.98432645413463,11.978604283118136
855,0 COSMOS 1323,0.404,7930954.879955715,73.98562645459944,355.24782702384795
856,0 COSMOS 1324,0.404,7928668.5247714175,73.98552645456368,336.88952045957774
857,0 COSMOS 1325,0.565,7926965.587107907,73.98522645445642,323.44781565330743
858,0 COSMOS 1326,0.565,7923876.201856458,73.98292645363401,298.52440674159266
859,0 COSMOS 1327,0.076,7920481.18787099,73.98022645266859,271.1923969686489
860,0 COSMOS 1328,0.593,6919582.194254292,82.5183295055872,20.19940722258164
861,0 INTELSAT 503,0.137,42391810.79425022,13.87920496270459,341.8747222421065
862,0 RADIO 3,0.401,7988905.573915615,82.95582966202153,266.71899536912133
863,0 RADIO 5,0.388,8035470.034485161,82.95712966248637,66.28882370249956
864,0 RADIO 4,0.239,8028348.604187798,82.95912966320151,43.87081568662606
865,0 RADIO 7,0.023,8019358.470583882,82.96252966441722,11.040603947722943
866,0 RADIO 6,0.217,7997787.4649641225,82.95992966348754,297.777906474671
867,0 MARECS A,0.277,43698636.96381743,14.299505112988806,341.53362212014144
868,0 MOLNIYA 1-52,0.654,26556987.841983024,62.98622252160814,352.80432615013984
869,0 COSMOS 1331,0.342,7147571.108384834,74.04822647698296,142.61335099340582
870,0 COSMOS 1333,0.172,7366092.739394029,82.94472965805257,166.35515948262275
871,0 SATCOM 4,0.205,42355445.90550249,14.675005247254152,350.70492539946963
872,0 EKRAN 8,0.201,42259679.29842782,11.41850408284644,315.3849127703033
873,0 COSMOS 1339,0.699,7357896.3565258365,82.90362964335668,335.14201983473436
874,0 COSMOS 1340,0.673,6880471.64221293,81.18712902959778,14.299905113131835
875,0 WESTAR 4,0.693,42307654.594520375,14.574605211354704,350.10762518589667
876,0 MOLNIYA 1-53,0.256,26530869.20704596,62.53502236027519,282.10410087028185
877,0 COSMOS 1341,0.632,26529416.1027647,67.68692420241001,124.95634467989531
878,0 INTELSAT 504,0.743,42460475.05230631,13.96230499241817,342.24602237487017
879,0 OPS 8701,0.017,42759187.521120064,13.143404699608872,325.70871646172424
880,0 SL-6 R/B(2),0.176,26335788.0986888,65.97002358850811,12.819404583758082
881,0 GORIZONT 5,0.042,42660020.26153152,12.571704495189438,319.3296141807867
882,0 COSMOS 1344,0.659,7363347.0629248675,82.91972964911345,66.20272367171327
883,0 METEOR 2-8,0.464,7322945.283507233,82.5383295127385,212.6252760271525
884,0 COSMOS 1348,0.509,26586541.68473601,71.82492568201054,218.82967824562363
885,0 COSMOS 1349,0.659,7364039.115232947,82.93242965365455,167.24995980257117
886,0 INSAT 1A,0.333,42139051.41536883,11.401404076732097,316.81641328215636
887,0 COSMOS 1354,0.31,7163401.8785353815,74.03682647290672,66.49812377733772
888,0 COSMOS 1356,0.363,6820264.499410703,81.08782899409167,66.50522377987645
889,0 COSMOS 1357,0.274,7817533.646976053,74.01172646393185,175.06876259829392
890,0 COSMOS 1358,0.46,7826133.714002928,74.00852646278766,248.20188874806985
891,0 COSMOS 1359,0.776,7834271.814799019,74.01412646479002,317.4059134929405
892,0 COSMOS 1360,0.215,7841962.1345892,74.01292646436093,22.368707998245586
893,0 COSMOS 1361,0.127,7850284.538667533,74.01042646346704,92.59343310808194
894,0 COSMOS 1362,0.094,7858889.765656105,74.01212646407491,163.1706583439597
895,0 COSMOS 1363,0.759,7867298.971780768,74.00832646271616,233.82578360769162
896,0 COSMOS 1364,0.629,7876885.811537407,74.01382646468275,312.18951162774283
897,0 SL-6 R/B(2),0.411,26249824.814665183,69.7586249431757,65.95982358486097
898,0 COSMOS 1365,0.102,7308106.123256195,65.0667232655204,252.72859036665557
899,0 COSMOS 1366,0.25,42169090.35206196,12.573804495940326,317.62721357206937
900,0 COSMOS 1367,0.391,26582865.5295006,70.74202529480432,151.17465405461994
901,0 COSMOS 1371,0.31,7164073.2290027775,74.04252647494484,205.22837338228612
902,0 COSMOS 1372,0.641,7320920.636494001,64.90302320698713,296.2620059326395
903,0 COSMOS 1375,0.695,7330641.427919655,65.8303235385564,258.26719234706053
904,0 WESTAR 5,0.343,42463562.61016128,14.882405321412964,352.2497259518348
905,0 COSMOS 1378,0.445,6873780.177474023,82.46662948710114,312.53511175131695
906,0 COSMOS 1382,0.413,26559930.764079645,66.14002364929402,349.5193249755416
907,0 COSMOS 1383,0.651,7382401.800965761,82.93382965415512,6.443302303893198
908,0 COSMOS 1386,0.555,7354828.4381579375,82.96222966430994,110.45673949535794
909,0 LANDSAT 4,0.479,6891564.788299919,98.1896351090825,338.2849209585228
910,0 COSMOS 1388,0.633,7811556.578424698,74.01522646518332,129.7458463924489
911,0 COSMOS 1389,0.357,7820281.92915446,74.01312646443245,204.50147312237274
912,0 COSMOS 1390,0.681,7828703.713692873,74.01342646453973,275.7412985951725
913,0 COSMOS 1391,0.563,7836806.1136710625,74.01812646622028,343.5223228312293
914,0 COSMOS 1392,0.382,7845345.949910154,74.01402646475425,55.85221997074538
915,0 COSMOS 1393,0.304,7854249.745567602,74.01492646507606,129.1245461702943
916,0 COSMOS 1394,0.394,7862959.5669858875,74.01312646443245,201.36767200183812
917,0 COSMOS 1395,0.038,7872764.408209047,74.01402646475425,281.83310077338194
918,0 COSMOS 1372 FUEL CORE,0.773,7307093.93012335,64.90302320698713,44.960816076371
919,0 ANIK D1 (TELESAT 6),0.362,42212730.10725915,14.313305117923193,348.11252447252036
920,0 KIKU 4 (ETS 3),0.488,7374091.7751683025,44.61771595369074,351.2227255846164
921,0 COSMOS 1408,0.292,6858807.59626569,82.56592952260726,38.91251391371566
922,0 EKRAN 9,0.625,42145948.120284505,11.314104045516745,317.4698135157888
923,0 COSMOS 1410,0.408,7874945.957161344,82.60662953716013,226.3506809348637
924,0 COSMOS 1365 FUEL CORE,0.729,7295794.339477709,65.06972326659307,26.114909337752465
925,0 INTELSAT 505,0.259,42696314.77942848,14.454705168482766,345.73422362212546
926,0 COSMOS 1412,0.641,7320034.385574778,64.81352317498515,67.18942402452186
927,0 COSMOS 1413 (GLONASS),0.37,25447176.808347296,64.05752290466664,134.85474821920852
928,0 COSMOS 1414 (GLONASS),0.013,25507869.85783102,64.04202289912439,138.69464959221915
929,0 COSMOS 1415 (GLONASS),0.37,25451651.431325525,64.03912289808747,134.78184819314205
930,0 COSMOS 1417,0.699,7358452.188507445,82.9655296654899,260.3714930994828
931,0 GORIZONT 6,0.547,42175143.78055421,11.472304102083395,319.27331416065584
932,0 SATCOM C5,0.514,42164300.24881591,14.237005090641048,347.65742430979293
933,0 DSCS 3-1,0.307,42863689.86091747,14.546105201164133,347.72852433521575
934,0 TITAN 34D IUS R/B(2),0.529,42416530.14156673,13.104504685699627,327.0832169531962
935,0 COSMOS 1420,0.55,7156956.392243631,73.99502645796055,163.39115842280256
936,0 SBS 3,0.201,42258576.19267749,14.486705179924819,349.5566249888788
937,0 ANIK C3 (TELESAT-5),0.499,42266128.53716319,14.478205176885526,349.3554249169368
938,0 COSMOS 1412 FUEL CORE,0.773,7306448.2143900925,64.826723179705,194.25816945973568
939,0 METEOR 2-9,0.339,7218823.669757999,81.24852905155224,102.83893677150564
940,0 OPS 9845 (DMSP 5D-2 F6),0.758,7172032.124143123,98.58083524896163,231.61268281636643
941,0 COSMOS 1428,0.325,7353185.443204356,82.90952964546629,58.54082093209238
942,0 COSMOS 1429,0.69,7870346.571234482,74.02212646765052,268.7490960950124
943,0 COSMOS 1430,0.726,7860714.945860827,74.02302646797233,190.794768221348
944,0 COSMOS 1431,0.521,7852215.938897639,74.02372646822263,120.89514322775574
945,0 COSMOS 1432,0.215,7843262.631437835,74.02362646818688,48.062617185463544
946,0 COSMOS 1433,0.009,7834651.891385276,74.0272264694741,336.3234202571606
947,0 COSMOS 1434,0.46,7826851.367518669,74.0224264677578,271.57919710695467
948,0 COSMOS 1435,0.357,7818997.009661753,74.02222646768628,205.72507355988827
949,0 COSMOS 1436,0.374,7810592.325714578,74.0245264685087,135.49644844865742
950,0 IRAS,0.178,7270457.8738886975,98.9551353827979,227.3977813092692
951,0 SAKURA 2A (CS-2A),0.075,42409148.495271176,13.40250479225375,335.56741998684214
952,0 SSA,0.725,7427826.512225567,63.29662263259606,269.1278962304576
953,0 SSB,0.204,7426078.995051692,63.29572263227425,263.38909417846844
954,0 SSC,0.204,7424667.840072941,63.290822630522186,263.09559407352333
955,0 MOLNIYA 3-20,0.602,26570097.97172332,63.31452263899646,67.6695241961884
956,0 EKRAN 10,0.277,43701332.50682046,14.344305129007681,326.3046166747968
957,0 SL-12 R/B(2),0.281,42630116.10470417,12.573404495797298,318.625813929133
958,0 SL-12 R/B(2),0.212,41867407.56985074,9.145603270138846,301.94750796557065
959,0 METEOSAT 1 AKM,0.045,42871987.183712944,11.186703999963068,304.6191089208391
960,0 COSMOS 1447,0.216,7359444.838555445,82.9479296591968,4.548001626201832
961,0 NOAA 8,0.647,7174130.836317957,98.6440352715597,31.903011407369622
962,0 COSMOS 1448,0.085,7356583.364882045,82.95382966130641,79.35202837343179
963,0 SL-12 R/B(2),0.43,42939370.52775624,13.07150467390001,326.3820167024722
964,0 TDRS 1,0.103,42599153.50163125,11.921104262558195,332.4840188843288
965,0 RADUGA 12,0.345,42158834.71658891,12.116204332318961,323.2330155765026
966,0 SL-12 R/B(2),0.528,42230479.88027077,12.151204344833705,323.292815597885
967,0 SATCOM 1R,0.579,42280751.91732126,14.820205299172466,353.83152651742984
968,0 COSMOS 1452,0.058,7159563.440382054,74.04942647741204,167.379759848983
969,0 SL-12 R/B(2),0.13,42910414.48720478,11.852904238172314,312.4555117228548
970,0 COSMOS 1455,0.409,6888145.808237747,82.51512950444301,206.640273887131
971,0 GOES 6,0.547,42175808.6009153,13.216804725854082,336.42942029506247
972,0 DELTA 1 R/B(1),0.261,7598914.35911579,25.336609059460287,147.17125262314752
973,0 COSMOS 1459,0.555,7354188.932921789,82.97482966881525,182.90696540095334
974,0 COSMOS 1461,0.578,6960351.605338964,65.00002324167086,105.60043775891909
975,0 INTELSAT 506,0.636,42478157.788165145,14.540605199197525,348.42422458397317
976,0 COSMOS 1464,0.766,7361696.42566002,82.94502965815983,209.12757477650035
977,0 SL-12 R/B(2),0.419,41933199.82985909,10.887803893087137,315.48491280605975
978,0 SL-12 R/B(2),0.547,42173606.93959463,12.484504464009845,317.1353133961837
979,0 SL-12 R/B(2),0.229,41892435.53555543,10.741403840739745,315.33941275403413
980,0 EUTE 1-F1 (ECS 1),0.666,42562325.67674686,14.263805100223768,344.366123132942
981,0 NAHUEL I2 (ANIK C2),0.731,42490658.00376401,14.759505277468323,351.1053255426384
982,0 PALAPA B1,0.432,42191548.368470855,13.979804998675542,344.6162232223688
983,0 OPS 3899,0.437,7664300.4263570625,96.68193456998304,316.193413059394
984,0 GB 1,0.262,7431304.7422022335,63.29692263270332,136.20324870138376
985,0 GB 2,0.262,7431597.745098188,63.29642263252454,139.34524982485036
986,0 COSMOS 1470,0.21,6909467.31799044,82.4846294935373,166.65345958928415
987,0 HILAT,0.342,7148245.735519523,82.02702932991593,170.70176103681118
988,0 GALAXY 1,0.313,42201946.69112744,14.910305331389,357.17722771373224
989,0 GORIZONT 7,0.093,42712810.02865597,13.008204651266198,328.0603173025722
990,0 COSMOS 1473,0.171,7806352.091117714,74.02462646854445,105.61213776310257
991,0 COSMOS 1474,0.073,7815003.569767195,74.02562646890199,177.45406345119167
992,0 COSMOS 1475,0.142,7823697.6011422025,74.02272646786507,249.25038912297595
993,0 COSMOS 1476,0.49,7832173.135482728,74.02802646976016,318.49501388236365
994,0 COSMOS 1477,0.764,7840880.632736158,74.02662646925957,30.166810786566714
995,0 COSMOS 1478,0.127,7850062.940800022,74.02382646825839,104.91303751312944
996,0 COSMOS 1479,0.094,7859125.160482948,74.0254264688305,177.26026338189575
997,0 COSMOS 1480,0.398,7869236.215961742,74.02302646797233,258.90309257443556
998,0 GB 3,0.262,7430627.622135553,63.29272263120156,138.0651493671325
999,0 COSMOS 1481,0.299,26298499.7419965,71.08902541887906,357.06522767368506
1000,0 SL-6 R/B(2),0.238,26314614.6783054,70.14912508280453,6.568802348767501
1001,0 SL-12 R/B(2),0.096,41795115.67376004,9.753403487466343,306.16580947388354
1002,0 SL-12 R/B(2),0.13,42911759.80912322,12.481604462972909,315.9324129660697
1003,0 SL-12 R/B(2),0.129,42180869.66831918,11.027203942931584,313.7197121748875
1004,0 ARABSAT 1DR (TELSTAR 3A),0.271,42374405.36799176,15.085605394069994,357.2841277519558
1005,0 COSMOS 1486,0.55,7156758.31231598,74.05812648052283,18.66110667254068
1006,0 SAKURA 2B (CS-2B),0.214,42579480.34823768,13.936804983300286,339.2994213212716
1007,0 COSMOS 1490 (GLONASS),0.013,25507942.39437961,64.12852293005369,140.03295007074726
1008,0 SL-12 R/B(2),0.149,25522004.26891997,64.11682292587018,140.6936503069899
1009,0 RADUGA 13,0.323,42763195.592288665,13.198804719417927,328.33621740122413
1010,0 INSAT 1B,0.4,42172377.06279139,13.758104919403568,342.16472234580016
1011,0 SATCOM 2R,0.075,42407998.35374352,15.241705449885767,1.2953004631528655
1012,0 SL-12 R/B(2),0.321,42926601.66616346,13.475704818427449,328.9819176321033
1013,0 GALAXY 2,0.432,42193229.77629324,14.892605325060115,357.50312783026243
1014,0 COSMOS 1500,0.77,6886685.903133808,82.51402950404967,102.41873662125715
1015,0 EKRAN 11,0.599,42158355.79615144,11.782204212892527,321.49591495537794
1016,0 COSMOS 1503,0.608,7162401.307052023,74.04302647512363,73.32252621749865
1017,0 INTELSAT 507,0.446,42325858.97614123,14.244305093251267,346.1141237579641
1018,0 COSMOS 1506,0.555,7355266.74036756,82.92942965258183,283.29840129732065
1019,0 METEOR 2-10,0.395,7181522.0858471235,81.16342902112352,167.53505990451274
1020,0 COSMOS 1508,0.102,7308643.608040578,82.90942964543055,333.18221913398014
1021,0 OPS 1294 (DMSP 5D-2 F7),0.702,7176116.0103745125,98.30893515173992,250.2097894660229
1022,0 COSMOS 1510,0.16,7879801.059356955,73.61732632290854,45.152616144951814
1023,0 GORIZONT 8,0.594,42735866.786240816,13.14940470175426,329.8144179297754
1024,0 COSMOS 1513,0.326,7362576.750887591,82.9361296549775,237.0609847644833
1025,0 SL-12 R/B(2),0.111,42154483.73778455,12.223704370757108,326.8180168583702
1026,0 COSMOS 1515,0.409,6888394.822338915,82.49912949872197,291.01430405625007
1027,0 COSMOS 1519 (GLONASS),0.013,25508304.20704357,66.51092378191457,32.58151164997691
1028,0 COSMOS 1520 (GLONASS),0.013,25508000.72722567,66.50472377969766,32.48601161582953
1029,0 COSMOS 1521 (GLONASS),0.37,25449514.04312228,66.50522377987645,28.872810323878685
1030,0 COSMOS 1522,0.304,7855085.4165394325,74.00802646260887,124.34864446260359
1031,0 COSMOS 1523,0.171,7806805.239720062,74.00362646103561,91.51203272141208
1032,0 COSMOS 1524,0.073,7814713.21424182,74.00892646293069,159.2071569267541
1033,0 COSMOS 1525,0.634,7822324.5515457215,74.00562646175072,220.51297884751145
1034,0 COSMOS 1526,0.223,7830044.886936963,74.00732646235858,283.4194013405858
1035,0 COSMOS 1527,0.563,7838178.598470415,74.01162646389609,349.20022486144296
1036,0 COSMOS 1528,0.478,7846816.957515126,74.00692646221556,58.6656209767164
1037,0 COSMOS 1529,0.612,7864324.921173365,74.00692646221556,198.4714709662608
1038,0 COSMOS 1531,0.542,7369872.431911413,82.93392965419085,138.7988496294773
1039,0 YURI 2A (BS-2A),0.505,42509566.62935439,13.878704962525804,339.5130213976473
1040,0 COSMOS 1535,0.216,7359263.713638333,82.96092966384509,158.0609565169141
1041,0 COSMOS 1536,0.272,6927390.611695128,82.52602950834046,115.45464128242789
1042,0 RADUGA 14,0.4,42172153.81540915,12.260604383951227,326.73261682783425
1043,0 JD 1,0.47,7443466.276112806,63.2942226317379,253.11459050467536
1044,0 JD 2,0.47,7442420.626605447,63.2949226319882,253.24439055108718
1045,0 COSMOS 1538,0.55,7157735.768101512,74.03822647340732,248.14278872693782
1046,0 LANDSAT 5,0.226,6969174.711151354,98.19303511029824,215.24847696511486
1047,0 OSCAR 11 (UoSAT 2),0.573,6997233.9000313785,97.59093489500887,48.95691750523317
1048,0 COSMOS 1540,0.709,42167820.98941656,13.278704747987303,323.5566156922105
1049,0 COSMOS 1541,0.413,26561030.905983724,71.6089256047767,224.97288044221185
1050,0 JD 3,0.106,7435532.064538365,63.28812262955676,244.2553873369429
1051,0 SL-6 R/B(2),0.536,26358504.53821484,71.00462538870066,171.74536140996514
1052,0 COSMOS 1544,0.292,6858294.239412171,82.48332949307245,122.79104390566164
1053,0 EKRAN 12,0.235,43387554.34252134,14.059205027066138,328.276717379949
1054,0 COSMOS 1546,0.345,42160475.03107526,12.331904409445553,327.32551703983404
1055,0 COSMOS 1547,0.413,26559424.830630925,70.66792526830879,68.05802433510209
1056,0 SL-6 R/B(2),0.346,26276501.33922778,72.07322577079373,23.309508334641954
1057,0 STTW-T2,0.547,42174485.71835302,12.718504547679858,333.0023190696544
1058,0 OPS 7641,0.765,42616966.91126241,13.628104872920225,331.78261863353333
1059,0 GORIZONT 9,0.25,42168712.64570512,12.353304417097425,328.0343172932755
1060,0 SL-12 R/B(2),0.281,42631779.01766275,13.106104686271731,330.31181810762786
1061,0 SL-12 R/B(2),0.067,42277575.84581152,13.421004798868685,323.90311581610644
1062,0 SL-12 R/B(2),0.512,42403966.3641652,12.697604540206768,328.3393174023326
1063,0 COSMOS 1550,0.675,7367644.178466933,82.97182966774255,214.28867662192482
1064,0 COSMOS 1553,0.699,7358534.046462081,82.93322965394059,260.35989309533505
1065,0 COSMOS 1554 (GLONASS),0.013,25508161.283922266,66.48612377304697,31.65701131940884
1066,0 COSMOS 1555 (GLONASS),0.013,25508017.165817074,66.48762377358332,32.123911486355546
1067,0 COSMOS 1556 (GLONASS),0.149,25523130.80104933,66.48852377390513,33.13181184674447
1068,0 SL-12 R/B(2),0.33,25503160.71416977,66.49452377605051,31.9728114323276
1069,0 CHINASAT 5 (SPACENET 1),0.077,42245664.80727615,15.039405377550533,3.8400013730464013
1070,0 COSMOS 1559,0.759,7868063.835592813,74.00922646303795,229.8819821975301
1071,0 COSMOS 1560,0.094,7859069.641286395,74.01272646428941,158.812256785552
1072,0 COSMOS 1561,0.521,7851203.599626525,74.01092646364582,97.35013480890743
1073,0 COSMOS 1562,0.215,7842937.471319944,74.0130264643967,31.313711196657056
1074,0 COSMOS 1563,0.009,7835110.568635598,74.01512646514759,328.22141736017574
1075,0 COSMOS 1564,0.681,7827841.807347737,74.01042646346704,270.31729665574454
1076,0 COSMOS 1565,0.357,7820033.971616567,74.0105264635028,207.21937409419638
1077,0 COSMOS 1566,0.633,7812073.4463228285,74.0130264643967,142.82075106756463
1078,0 COSMOS 1570,0.31,7163847.194307025,74.06562648320457,243.42058703844842
1079,0 COSMOS 1574,0.326,7362206.559111223,82.95422966144942,79.5938284598908
1080,0 RADUGA 15,0.213,42178750.67536785,12.364004420923365,327.7172171798919
1081,0 COSMOS 1577,0.699,7358238.780008599,82.95642966223608,210.15397514350425
1082,0 COSMOS 1579,0.641,7320588.988499909,65.05052325972785,104.12963723301368
1083,0 SL-6 R/B(2),0.397,26256669.41434082,69.13462472005567,109.29593908029743
1084,0 METEOR 2-11,0.464,7324100.048710106,82.53292951080763,154.7675553393122
1085,0 SL-12 R/B(2),0.321,42925348.10914356,13.394704789464749,328.7647175544403
1086,0 GORIZONT 10,0.345,42160230.92154807,12.432504445416507,329.0291176489804
1087,0 HIMAWARI 3 (GMS 3),0.269,42290316.19120198,13.495904825650245,338.6271210808812
1088,0 EUTE 1-F2 (ECS 2),0.7,42583260.52352824,14.64800523759992,347.6892243211634
1089,0 TELECOM 1A,0.259,42699069.00522093,14.837405305322573,348.620524654163
1090,0 COSMOS 1589,0.408,7875380.258978629,82.59482953294088,271.7387971640219
1091,0 SL-12 R/B(2),0.333,42139744.76582464,12.493504467227918,329.354417765296
1092,0 USA 4,0.413,26560288.401438065,62.53202235920249,277.42379919677416
1093,0 SBS 4,0.389,42592929.83182971,14.92320533600158,356.3607274217812
1094,0 TELSTAR 302,0.021,42302814.30768068,15.104605400863724,0.8071002885900393
1095,0 COSMOS 1593 (GLONASS),0.013,25507736.83559949,64.1356229325924,139.98695005429929
1096,0 COSMOS 1595 (GLONASS),0.013,25507922.76397563,64.05582290405877,138.63424957062225
1097,0 SL-12 R/B(2),0.656,25512441.066918984,64.08642291500023,139.3771498362567
1098,0 COSMOS 1596,0.29,26553390.44615072,66.60422381527529,278.2950995083199
1099,0 COSMOS 1598,0.675,7366994.708252912,82.94842965937556,172.88536181758832
1100,0 GALAXY 3,0.763,42286457.24781691,15.093805397002024,0.5772002063860373
1101,0 COSMOS 1579 FUEL CORE,0.773,7307247.845545021,65.052923260586,239.4079856036864
1102,0 COSMOS 1602,0.621,6901599.047136369,82.53622951198759,94.77153388689248
1103,0 COSMOS 1603,0.069,7223459.890622831,71.02712539674586,175.89676289435704
1104,0 SL-12 R/B(2),0.339,7220305.617370172,71.00222538784251,119.629342775151
1105,0 SL-12 R/B(AUX MOTOR),0.001,7196125.0095062535,66.55392379728981,20.267507246931753
1106,0 SL-12 R/B(AUX MOTOR),0.486,7209397.255228915,66.56962380290356,263.0883940709489
1107,0 COSMOS 1604,0.348,26539888.69485672,69.74242493738316,94.30783372108995
1108,0 ERBS,0.289,6790419.249190915,57.005320383052606,113.02544041383301
1109,0 SL-6 R/B(2),0.238,26317255.620452475,65.66712348020192,325.9690165547982
1110,0 COSMOS 1605,0.216,7359117.2691293135,82.94272965733745,159.0837568826307
1111,0 NOVA 3,0.283,7552180.778999372,90.07703220830747,62.8023224558521
1112,0 COSMOS 1606,0.255,6893177.876651681,82.52532950809015,247.1480883712688
1113,0 COSMOS 1607,0.022,7329390.796842562,64.99172323870307,71.91412571390528
1114,0 ARABSAT 1D (ANIK D2),0.203,42550923.297680825,14.953705346907284,356.3749274268586
1115,0 LEASAT 1,0.423,42656193.88290188,13.227304729608507,350.00142514792327
1116,0 DELTA 1 R/B(1),0.726,7861123.406664571,21.49260768498361,327.4511170847441
1117,0 COSMOS 1610,0.659,7364331.279261224,82.95072966019795,135.10664830927888
1118,0 DELTA 1 R/B(2),0.015,23849824.564923525,23.102508260626173,306.67630965642
1119,0 NOAA 9,0.581,7216635.926165387,98.9769353905928,4.552201627703602
1120,0 MOLNIYA 1-63,0.761,26534399.79577251,63.787322808052785,213.22027623990328
1121,0 SL-6 R/B(2),0.126,26939015.47530664,63.623022749305,227.0844811972443
1122,0 USA 7,0.552,42566707.45603588,14.552005203273758,337.21022057424864
1123,0 COSMOS 1617,0.035,7790851.578466877,82.6101295384116,275.4703984983084
1124,0 COSMOS 1618,0.59,7788782.0613224385,82.59982953472868,255.4980913569296
1125,0 COSMOS 1619,0.575,7775553.740687871,82.60592953690984,211.953875787084
1126,0 COSMOS 1620,0.447,7780280.04080825,82.59892953440688,220.60787888144424
1127,0 COSMOS 1621,0.287,7782673.465394015,82.60742953744618,241.04148618776745
1128,0 COSMOS 1622,0.6,7785456.532009303,82.60452953640926,248.26258876977403
1129,0 COSMOS 1624,0.058,7159675.483920507,74.04322647519513,159.97505720132762
1130,0 GORIZONT 11,0.703,42161208.78224708,12.571204495010655,330.9303183287813
1131,0 SL-12 R/B(2),0.312,41410402.47026307,11.306904042942286,327.01901693024064
1132,0 COSMOS 1626,0.648,6870061.6978983525,82.4812294923216,350.9852254996949
1133,0 COSMOS 1607 FUEL CORE,0.71,7315557.585574161,64.99282323909641,202.3730723613332
1134,0 COSMOS 1627,0.766,7362062.289387197,82.91862964872014,56.058720044582365
1135,0 METEOR 2-12,0.279,7322072.306712195,82.52932950952042,89.2342319069524
1136,0 IUS R/B(2),0.438,42014601.90571705,16.195505790930472,333.1613191265069
1137,0 ARABSAT 1A,0.35,42125303.94313672,14.080805034789526,346.3716238500368
1138,0 BRAZILSAT 1,0.54,42368773.04270808,15.137605412663335,0.2297000821324892
1139,0 COSMOS 1629,0.046,42195921.55686875,12.597404504378838,330.16591805545926
1140,0 SL-12 R/B(2),0.671,42410297.292604975,13.03990466260098,331.6803185969545
1141,0 COSMOS 1633,0.58,6848793.991987603,82.53542951170155,57.02632039056146
1142,0 GEOSAT,0.26,7142631.001775443,108.03763863037443,345.2984234662989
1143,0 COSMOS 1634,0.216,7359472.754319312,82.93812965569265,222.1857794456448
1144,0 COSMOS 1635,0.69,7871110.812717026,74.05572647966468,293.6426049960358
1145,0 COSMOS 1636,0.394,7862263.272993597,74.0522264784132,225.79098073473511
1146,0 COSMOS 1637,0.304,7854339.026707392,74.05582647970044,164.281858741285
1147,0 COSMOS 1638,0.382,7846079.811932952,74.05452647923562,101.87293642609863
1148,0 COSMOS 1639,0.356,7838375.3445381215,74.05522647948591,41.14651471251401
1149,0 COSMOS 1640,0.742,7830941.507978853,74.05882648077315,343.050722662602
1150,0 COSMOS 1641,0.142,7823778.038043488,74.05522647948591,287.7569028915205
1151,0 COSMOS 1642,0.274,7816179.425500015,74.05252647852049,227.000881167352
1152,0 INTELSAT 510,0.594,42731719.027267694,15.240805449563961,355.1775269987112
1153,0 NAHUEL I1 (ANIK C1),0.097,42336870.13637314,15.08670539446332,7.5898027138405135
1154,0 GSTAR 1,0.514,42164545.258251145,14.965705351198055,4.284301531912161
1155,0 TELECOM 1B,0.111,42154068.81705644,13.186004714841106,336.18982020939006
1156,0 COSMOS 1650 (GLONASS),0.013,25507970.72287469,64.17362294617982,140.39855020147272
1157,0 COSMOS 1651 (GLONASS),0.013,25506197.82985584,64.15632293999397,139.98545005376295
1158,0 COSMOS 1652 (GLONASS),0.656,25510781.61982273,64.15462293938612,140.34455018216426
1159,0 SL-12 R/B(2),0.415,25490521.5527318,64.15562293974368,139.01674970739052
1160,0 SL-6 R/B(2),0.318,26896262.83336633,63.977322875989984,186.84486680900528
1161,0 COSMOS 1655,0.036,7371553.86374174,82.94612965855315,63.280322626767756
1162,0 COSMOS 1656,0.564,7201938.277021552,71.10952542620913,69.88432498812152
