,Epoch,Semi Major Axis(km),Inclination,Right Ascension ascending node,Eccentricity,Argument perigee,Orbital period,True anomaly,Altitude Of Perigee(km),Altitude of Apogee(km),Orbital Speed at perigee(m/s)
691,2451273.5,6767.188595440632,0.9004642303229304,3.5364315089514626,0.0005057,5.575546797946242,15.59517821,43.48486516242736,392.7664281679172,399.61076271334514,7678.64112575445
692,2451274.5,6767.149715747469,0.9004607396644264,3.5026471706206084,0.0005052,5.587833915880281,15.59531261,43.937394565892646,392.73095171107343,399.56847978386486,7678.659344659658
693,2451274.5,6767.138028806007,0.9004607396644264,3.4970237197706826,0.0005043,5.5793446343985815,15.59535301,43.61175096410157,392.7253610980806,399.5506965139339,7678.65906443449
694,2451274.5,6767.0963641131775,0.9004415410426546,3.474508972419956,0.0005005,5.590858571473988,15.595497040000001,44.03803814277187,392.70943238293876,399.4832958434163,7678.6535240225785
695,2451274.5,6767.062088058177,0.9004572490059224,3.4519977157277326,0.0004929,5.600360143921845,15.59561553,44.38751718068473,392.7266031549734,399.39757296138123,7678.614612983194
696,2451274.5,6767.062050452819,0.9004555036766705,3.4519959703984804,0.0004911,5.59136820761557,15.595615659999998,44.058766413300354,392.7387462798415,399.38535462579694,7678.600812821429
697,2451275.5,6767.007219503397,0.9004572490059224,3.4125934172054566,0.000489,5.62396746738432,15.59580521,45.22967858369028,392.69815297306013,399.3162860337343,7678.615796298464
698,2451275.5,6766.971524298879,0.9004520130181666,3.384455219004804,0.0004966,5.666384204195539,15.59592861,46.677305580469785,392.61104623991196,399.33200235784534,7678.69440616727
699,2451275.5,6766.939801087145,0.9004537583474185,3.3619439623125813,0.0004875,5.6601010188883585,15.596038279999998,46.47061100313435,392.64091793411444,399.23868424017473,7678.6425289093595
700,2451275.5,6766.940096131259,0.9004537583474185,3.3619439623125813,0.0004873,5.6606630149075015,15.59603726,46.488467512171994,392.64256622241464,399.23762604010517,7678.640825783131
701,2451275.5,6766.940732501031,0.9004555036766705,3.3619457076418335,0.0004932,5.6804934458686605,15.596035059999998,47.14468216701907,392.6032773317611,399.2781876703002,7678.685768852926
702,2451276.5,6766.893074604406,0.9004467770304105,3.328159623981727,0.0004877,5.686870878955448,15.596199819999999,47.35438980846591,392.5928608519216,399.19328835689157,7678.670575727446
703,2451276.5,6766.884932118598,0.9004485223596626,3.322530937144045,0.0004868,5.687050647868403,15.59622797,47.356619664190085,392.59081253364275,399.17905170355334,7678.668284731388
704,2451276.5,6766.842678361803,0.9004450317011585,3.3000668043416264,0.000468,5.726877316069662,15.59637405,48.60383195551408,392.6757959883298,399.00956073527595,7678.547900308712
705,2451276.5,6766.849012912282,0.9003874358358427,3.2999812832082784,0.0005261,5.5598999212021125,15.59635215,42.840614981078446,392.2889736465886,399.40905217797535,7678.990442799704
706,2451276.5,6766.716620997709,0.9004589943351745,3.277597435551451,0.0004741,5.789733603750986,15.59680987,50.41393381676474,392.50852064769333,398.9247213477229,7678.666261655332
707,2451276.5,6766.71408440732,0.9004607396644264,3.2775991808807032,0.0004717,5.783122296544431,15.59681864,50.2287513054576,392.5222253737056,398.9059434409355,7678.649272094443
708,2451276.5,6766.808211724999,0.9003856905065907,3.277468281186804,0.0005274,5.599216953261789,15.59649321,44.30278718187806,392.239397074135,399.37702637586244,7679.023576135099
709,2451277.5,6766.68526231294,0.9004659756521824,3.238240260918979,0.00051,5.838688343940174,15.59691829,51.68518315460785,392.23425282916014,399.1362717967195,7678.959723935333
710,2451277.5,6766.719822831839,0.9004747022984425,3.2325801581547617,0.0005507,5.7720621450745435,15.5967988,49.92715674595567,391.9933902254061,399.4462554382726,7679.252653362801
711,2451277.5,6766.712435769462,0.9004694663106865,3.2100723921210426,0.000557,5.81471450133478,15.59682434,51.07512824139458,391.9433769427378,399.48149459618526,7679.305224477657
712,2451277.5,6766.6196219699605,0.9004607396644264,3.187575098062836,0.0006113,5.903728038515743,15.597145239999998,53.18559332906214,391.48318739505066,399.75605654487117,7679.774891183843
713,2451278.5,6766.605640883777,0.9004589943351745,3.148167308882056,0.0005598,5.8864824401767875,15.597193580000003,52.80813627946858,391.81769504601016,399.3935867215432,7679.3873263459645
714,2451278.5,6766.632946584968,0.9004642303229304,3.142575273958666,0.000539,5.979243199261782,15.59709917,54.639810805942346,391.9857314267583,399.2801617431778,7679.212102519011
715,2451278.5,6766.629308122698,0.9004555036766705,3.125682232128613,0.0005262,5.958604680856949,15.597111750000002,54.27082222202791,392.06870778076336,399.1899084646311,7679.115873760689
716,2451278.5,6766.588518923776,0.9004502676889145,3.1144143864777374,0.0004924,5.98694359192158,15.597252779999998,54.77082123293568,392.2566507370584,398.9203871104937,7678.879468116677
717,2451278.5,6766.554200132098,0.9004712116399385,3.1031570128023738,0.0005291,5.946087179461646,15.59737144,54.03691235571999,391.9740163048091,399.1343839593883,7679.1807619018155
718,2451279.5,6766.446992140462,0.9004694663106865,3.0638155461331698,0.0005278,6.005009495008974,15.59774213,55.06514252205338,391.87566141801017,399.018322862913,7679.231613350566
719,2451279.5,6766.480916247326,0.9004677209814345,3.063775403560374,0.0005501,5.978206473686098,15.597624830000003,54.62168079200667,391.7586750952978,399.2031573993545,7679.383611606129
720,2451279.5,6766.4445685930905,0.9004589943351745,3.035611025420941,0.0005094,6.00133906759203,15.59775051,55.007356981869705,391.9977417298496,398.89139545633225,7679.091691966203
721,2451279.5,6766.416055923662,0.9004624849936784,3.0187057662861245,0.0005035,6.0220491444961946,15.597849100000001,55.327319107089544,392.0091654395037,398.8229464078195,7679.062564609063
722,2451280.5,6766.3398606938845,0.9004607396644264,2.973665799609159,0.0005246,6.04443124682377,15.59811257,55.646945746232284,391.79023880296427,398.8894825848056,7679.267832036761
723,2451280.5,6766.347417364884,0.9004747022984425,2.9736745262554187,0.0005137,6.057966275172985,15.59808644,55.829242475920125,391.87154469658344,398.8232900331841,7679.179840385342
724,2451280.5,6766.327567050323,0.9004589943351745,2.951208648123748,0.0005707,6.005044401594014,15.59815508,55.06573519563469,391.46602390780663,399.1891101928377,7679.628831044477
725,2451280.5,6766.290061805306,0.9004572490059224,2.945571234639806,0.0005628,6.029568022913786,15.598284770000001,55.43785843238435,391.48199375852255,399.0981298520901,7679.589445919836
726,2451280.5,6766.2645958984895,0.9004572490059224,2.9399425478021244,0.0005565,6.03880430531534,15.598372830000002,55.56922460196407,391.4991696508723,399.0300221461075,7679.555516213593
727,2451280.5,6766.252921453744,0.9003438026045428,2.917549973499037,0.0005303,6.040467604092491,15.5984132,55.59452911766218,391.66477752949777,398.841065377992,7679.360939384244
728,2451281.5,6766.212774125339,0.9004502676889145,2.889226770397673,0.0005096,6.087720648260985,15.598552029999999,56.185328750433015,391.7647120956444,398.6608361550334,7679.224760456533
729,2451281.5,6766.2010131501265,0.9004397957134025,2.8836696420593233,0.0005386,6.088376892059736,15.5985927,56.19350218337423,391.55673728444435,398.8452890158096,7679.454135449725
730,2451281.5,6766.181522489871,0.9004694663106865,2.8611636213548564,0.0005061,6.138405009738901,15.598660100000002,56.682113364428055,391.7571580213389,398.60588695840306,7679.215617526961
731,2451281.5,6766.136552809129,0.9004572490059224,2.83303938578822,0.0005011,6.1351883679274755,15.59881561,56.65439601148481,391.74604178251593,398.5270638357415,7679.202740497944
732,2451282.5,6766.081116003915,0.9004467770304105,2.793624615290432,0.0005169,6.14265837712601,15.59900732,56.71699788256625,391.58372867505204,398.5785033327775,7679.355532484543
733,2451282.5,6766.050033603694,0.9004607396644264,2.7711273212322247,0.0004854,6.211810067419279,15.599114810000001,57.142871275037926,391.7657929173829,398.33427429000585,7679.131274965079
734,2451282.5,6766.016985269589,0.9004467770304105,2.7429262911785,0.0005187,6.240660359954744,15.599229099999999,57.23968146289487,391.5074522593295,398.52651827984846,7679.405749162153
735,2451283.5,6765.98644432951,0.9004450317011585,2.7091995487129616,0.0005089,6.263454359985791,15.59933472,57.28260000114707,391.54323382799066,398.42965483102944,7679.347823153922
736,2451283.5,6766.000474266004,0.9004363050548986,2.709192567395954,0.0005201,6.282944451742811,15.5992862,57.29568888841261,391.48147741933826,398.5194711126687,7679.425870336721
737,2451283.5,6765.981352278628,0.9004240877501346,2.6865696096316034,0.0005061,6.08657745760093,15.59935233,56.157858593296154,391.5570891162397,398.4056154410164,7679.32921071939
738,2451283.5,6765.98813589879,0.9004397957134025,2.6810351705735296,0.0005203,6.264416036403639,15.59932887,57.283739464569656,391.467792271681,398.5084795258981,7679.434408270816
739,2451283.5,6765.9768848142785,0.9004502676889145,2.6810561145245537,0.0005285,6.218131649970002,15.59936778,57.16818813449058,391.40106603065396,398.5527035979021,7679.503764990734
740,2451283.5,6765.9793744488425,0.9004380503841505,2.6696992570818265,0.0005065,6.052388202883612,15.59935917,55.736660650964076,391.5524058956844,398.40634300200054,7679.333404862859
741,2451283.5,6765.9809763751955,0.9004659756521824,2.6585274045398104,0.0005081,0.010044369845227366,15.599353629999998,57.293767332152086,391.5431814410995,398.4187713092915,7679.344782721097
742,2451284.5,6765.947587683901,0.9004607396644264,2.624743066208956,0.0005156,0.028977701570861856,15.5994691,57.274540719407234,391.45906510769146,398.4361102601097,7679.421326224946
743,2451284.5,6765.922362102486,0.9004502676889145,2.596597886691296,0.0005097,0.06821095782644239,15.599556340000001,57.169203880768485,391.47377147452244,398.37095273044997,7679.390333365905
744,2451284.5,6765.920945266855,0.9004502676889145,2.59662755728858,0.0005316,0.05439144080915129,15.59956124,57.21624392054744,391.324181692351,398.5177088413584,7679.5593179804955
745,2451284.5,6765.9008031490985,0.9004624849936784,2.574076158023561,0.000514,0.07795164038182274,15.5996309,57.129209440809504,391.4231301362797,398.3784761619163,7679.43558972094
746,2451284.5,6765.895563794197,0.9004624849936784,2.5684457258566273,0.0005136,0.08163777576203476,15.599649020000001,57.11298335177262,391.42059983263243,398.37052775576103,7679.435491334452
747,2451285.5,6765.837168227121,0.9004397957134025,2.529069352602383,0.0005388,0.10008416062636283,15.59985098,57.018887901365524,391.19173516088085,398.48260129336086,7679.662156756344
748,2451285.5,6765.809058075117,0.9004363050548986,2.5008945024874385,0.0005402,0.1013250897245308,15.5999482,57.01226121862103,391.1541680219443,398.4639481282893,7679.6888617850755
749,2451285.5,6765.693575890802,0.9004415410426546,2.4840450938886853,0.0005315,0.14664256375256354,15.600347609999998,56.70180779080266,391.0976097552157,398.2895420263876,7679.687589401251
750,2451285.5,6765.7040509374165,0.9004432863719065,2.4784164070510037,0.0005421,0.16646601339671518,15.60031138,56.52002453756884,391.0363627714032,398.3717391034306,7679.763049415409
751,2451286.5,6765.686625316418,0.9004363050548986,2.4502625008870833,0.0005698,0.11766311685244972,15.60037165,56.91092907030849,390.83153707731344,398.54171355552353,7679.9856720841735
752,2451286.5,6765.675722433913,0.9004450317011585,2.4502607555578315,0.0005253,0.14249566144982506,15.60040936,56.729836393722145,391.1217129769184,398.2297318909077,7679.650108091656
753,2451286.5,6765.637694240552,0.9004380503841505,2.4277233189268284,0.0005177,0.2058196973706833,15.60054089,56.105714713402406,391.13512360624463,398.1402648748608,7679.6133255926015
754,2451286.5,6765.612717297025,0.9004432863719065,2.416474671897725,0.0005141,0.2492469798188062,15.60062728,55.54968006487218,391.1345157990627,398.09091879498646,7679.599854565069
755,2451286.5,6765.586471371857,0.9004432863719065,2.39957988473842,0.000516,0.2596526328191964,15.600718060000002,55.40049583542208,391.09542875263014,398.07751399108474,7679.629341677559
756,2451286.5,6765.56354759458,0.9004485223596626,2.382693824225375,0.0005124,0.24499361243169604,15.60079735,55.60822873829671,391.09687283279254,398.03022235636854,7679.614705450966
757,2451287.5,6765.528929560661,0.9004520130181666,2.360173840886892,0.0005112,0.263148527310941,15.60091709,55.3496457986462,391.07039117186923,397.98746794945237,7679.625137493587
758,2451287.5,6765.468977863128,0.9004415410426546,2.3321124371733273,0.0005137,0.25659481596970235,15.60112446,55.44417926803238,390.9935564492007,397.9443992770557,7679.678362807154
759,2451287.5,6765.4513282577955,0.9004397957134025,2.3264767690186376,0.0005144,0.25935941750486136,15.60118551,55.404871419880806,390.9711800945397,397.9314764210503,7679.693755899167
760,2451287.5,6765.509649005361,0.9004258330793866,2.3096064164688603,0.0005621,0.2995334062272668,15.60098378,54.77248355176246,390.70675603165546,398.31254197906674,7680.026983838071
761,2451287.5,6765.493710632334,0.9004293237378906,2.298335080159481,0.0005696,0.2951177232197212,15.601038909999998,54.8483242870184,390.6400854147587,398.34733584990954,7680.093630767738
762,2451288.5,6765.456043480974,0.9004293237378906,2.275797643528478,0.0005862,0.2544323530264814,15.6011692,55.476881965865566,390.49013314828517,398.4219538136631,7680.242501478069
763,2451288.5,6765.459018325576,0.9004293237378906,2.2701689566907963,0.0005837,0.2560153666580402,15.601158909999999,55.45327647116449,390.51001989657925,398.4080167545726,7680.221612350946
764,2451288.5,6765.346840904746,0.9004589943351745,2.236396835664706,0.0005377,0.32316167364076603,15.60154694,54.36104556721511,390.7091139083923,397.9845679011005,7679.932000539526
765,2451288.5,6765.367279554398,0.9004764476276944,2.2138471817289394,0.0005522,0.3860528679071297,15.60147624,53.112842016167974,390.6314437426281,398.1031153661679,7680.03175941004
766,2451288.5,6765.387368555807,0.9004607396644264,2.2082289668667694,0.0005289,0.3440532647871382,15.601406749999999,53.97422914900366,390.8091551765774,397.9655819350364,7679.841414495874
767,2451289.5,6765.379432963247,0.9004520130181666,2.1913603596462443,0.0005642,0.3790942401794284,15.601434200000002,53.263201622405674,390.562405887169,398.19646003932485,7680.117022036322
768,2451289.5,6765.3567711204805,0.9004380503841505,2.185682803589507,0.00055,0.3435907525353597,15.60151259,53.983120664923796,390.6358248963643,398.07771734459675,7680.020827924308
769,2451289.5,6765.325315444302,0.9004520130181666,2.1575393694010985,0.0005338,0.4008707132565616,15.6016214,52.790121228591296,390.7139847909175,397.9366460976853,7679.914266544634
770,2451289.5,6765.307157987177,0.9004467770304105,2.1406306196077773,0.0005349,0.39711476470626983,15.601684210000002,52.87442537615034,390.6883951883692,397.9259207859832,7679.933020550709
771,2451289.5,6765.303425909107,0.9004397957134025,2.140613166315257,0.00054,0.37906456958214446,15.601697120000003,53.265901925402424,390.65016205911616,397.9566897590985,7679.974306647453
772,2451289.5,6765.270123627819,0.9004537583474185,2.123774229692016,0.0005264,0.4144231948982976,15.60181232,52.48653440833934,390.7088854347412,397.83136182089675,7679.888761869573
773,2451290.5,6765.299988701561,0.9004555036766705,2.095639522149867,0.0005334,0.40692002444397396,15.601709009999999,52.65592108790322,390.6913776875881,397.90859971553436,7679.925569917039
774,2451290.5,6765.202470958431,0.9004816836154504,2.073061942946069,0.0005005,0.28234714908287867,15.60204635,55.07281488475418,390.8164871217159,397.5884547951464,7679.728253993233
775,2451290.5,6765.216797468962,0.9004572490059224,2.067490851973703,0.0005297,0.4850217631414682,15.60199679,50.74424282338683,390.63326213134314,397.8003328065806,7679.944373577127
776,2451290.5,6765.1881763216425,0.9004624849936784,2.044991812586244,0.0005381,0.4843829726352383,15.6020958,50.75091250067709,390.5478285639638,397.82852407932114,7680.025131099066
777,2451290.5,6765.173997388463,0.9004939009202143,2.04491850875766,0.000507,0.29477738401558234,15.602144850000002,54.872051037547315,390.74405417178696,397.60394060513954,7679.794333883452
778,2451290.5,6765.152155328107,0.9004607396644264,2.0281005160854426,0.0005664,0.4394006018235884,15.602220409999997,51.895277911396946,390.3203731473295,397.9839375088859,7680.262925616802
779,2451291.5,6765.132631751065,0.9004572490059224,2.011191766292122,0.0005658,0.45470190337582267,15.60228795,51.52191241735889,390.30491970801995,397.9603437941096,7680.26939972555
780,2451291.5,6765.10577188682,0.9004589943351745,1.9773969559857554,0.0005445,0.5334616312013188,15.60238087,49.38500013953356,390.42217179402724,397.78937197961204,7680.121058033121
781,2451291.5,6765.079129084263,0.9004607396644264,1.9492395591633311,0.0005473,0.5546743629300579,15.60247304,48.7564338204721,390.3766012769147,397.7816568916105,7680.157685684803
782,2451292.5,6765.075512944559,0.9004328143963946,1.9211135782674427,0.0005601,0.5596153900424539,15.60248555,48.607602785035525,390.28639414975896,397.86463173935863,7680.258045028032
783,2451292.5,6765.050318615322,0.9004642303229304,1.8816900811233945,0.0005779,0.5507107201987788,15.60257271,48.87746305173195,390.14079603619393,397.9598411944489,7680.409056491577
784,2451292.5,6765.023690811445,0.9004624849936784,1.8591648617971557,0.0005736,0.555588915458103,15.602664830000002,48.733085753838125,390.1432732223957,397.9041084004948,7680.391146138531
785,2451293.5,6765.014201178713,0.9004555036766705,1.8366361518124128,0.0005751,0.5844618972738451,15.602697659999999,47.83724554670861,390.12364151161455,397.9047608458113,7680.408053583367
786,2451293.5,6765.006708930508,0.9004397957134025,1.836651859775681,0.0005377,0.6554304753184386,15.602723579999997,45.48655067769838,390.3691648231161,397.64425303789903,7680.125064472243
787,2451293.5,6765.008795889535,0.9004572490059224,1.8310039743162272,0.0005698,0.5895966559332124,15.60271636,47.67750129223243,390.154093877637,397.8634979014332,7680.370415848122
788,2451293.5,6764.982908461744,0.9004555036766705,1.8084787549899883,0.0005634,0.6316608362355277,15.602805919999998,46.29887643892827,390.1715170911166,397.7942998323724,7680.3359566724985
789,2451293.5,6764.945265762478,0.9004642303229304,1.7746996526468901,0.0005381,0.7103455149031882,15.60293615,43.504203609974304,390.30504871497124,397.58548280998457,7680.1630141401865
790,2451294.5,6764.926162791508,0.9004415410426546,1.7465405104952136,0.0005286,0.7389514613433752,15.60300224,42.41748706349112,390.35022282185673,397.50210276116013,7680.1008965267565
791,2451294.5,6764.882338328191,0.9004694663106865,1.718425001574837,0.0005347,0.7337050016118803,15.60315386,42.6227721679061,390.2651557418867,397.4995209144945,7680.172622139607
792,2451294.5,6764.882121548873,0.9004677209814345,1.7127963147371552,0.0005372,0.724205174493275,15.60315461,42.97972256974762,390.24802687317697,397.5162162245688,7680.191945655796
793,2451294.5,6764.858576528058,0.9004432863719065,1.684602266000439,0.0005203,0.8007605514735024,15.603236070000001,39.9600170152726,390.33882061069016,397.37833244542526,7680.075516649489
794,2451295.5,6764.867305446323,0.9004223424208826,1.6564745397752982,0.0005353,0.7885362653925341,15.60320587,40.45711404729169,390.2460719777182,397.48853891492854,7680.18576368251
795,2451295.5,6764.8602442695355,0.9004223424208826,1.6508406169498606,0.00054,0.7984898781166578,15.603230300000002,40.05177685396738,390.2072197376301,397.513268801441,7680.225868966496
796,2451295.5,6764.837026047773,0.9004520130181666,1.6283084163066137,0.0005451,0.8201633767679234,15.60331063,39.15652427276581,390.1495133848748,397.52453871067246,7680.278218291912
797,2451295.5,6764.814282037391,0.9004467770304105,1.6001492741549372,0.0005438,0.8378522887368859,15.60338932,38.399899527042166,390.1355760308197,397.4929880439631,7680.281144853878
798,2451295.5,6764.8029173296545,0.9004485223596626,1.6001545101426933,0.0005478,0.8136567893164885,15.603428639999999,39.430939436056676,390.09715829154175,397.5086763677682,7680.318317416821
799,2451296.5,6764.773381452071,0.9004328143963946,1.566373662470343,0.0005301,0.8144701127479178,15.60353083,39.3921299119645,390.18737508256345,397.3593878215779,7680.199143263856
800,2451296.5,6764.72709988031,0.9004432863719065,1.5382127749894143,0.0005317,0.8900341427130123,15.60369096,36.141607050675354,390.1302944813033,397.323905279316,7680.237704026529
801,2451296.5,6764.697703559585,0.9004467770304105,1.510057123496242,0.0005352,0.9045116488583053,15.60379267,35.48345236117328,390.07723734863976,397.3181697705304,7680.28127237548
802,2451297.5,6764.663189085456,0.9004432863719065,1.4818962360153136,0.0005387,0.9038030451819956,15.603912090000001,35.52263256855593,390.01906502549537,397.3073131454157,7680.32774651578
803,2451297.5,6764.630414904405,0.9004589943351745,1.4593937059693505,0.0004809,0.800882724521142,15.60402549,39.995237719593455,390.3773041378781,396.8835256709326,7679.902440524404
804,2451297.5,6764.611712990096,0.9004572490059224,1.448179965525287,0.0005555,0.8601663232236334,15.6040902,37.44614050107135,389.8539711835292,397.36945479666156,7680.485999750967
805,2451297.5,6764.614340094038,0.9004450317011585,1.4481101523552073,0.0005345,0.9191218000267498,15.60408111,34.82991802174282,389.99865372925797,397.23002645881934,7680.323219825954
806,2451297.5,6764.589907258793,0.9004572490059224,1.4256023863214882,0.0004781,0.8304817633057139,15.60416565,38.76348380993964,390.3557568241322,396.82405769345314,7679.903931079139
807,2451297.5,6764.571168053693,0.9004589943351745,1.4200120967273504,0.0005696,0.9323601224031268,15.604230489999999,34.22413057269122,389.7180683163706,397.42426779101606,7680.617313027484
808,2451297.5,6764.570867487612,0.9004607396644264,1.4200033700810906,0.0005695,0.931119193304959,15.604231530000002,34.28213476996422,389.71844437857817,397.42329059664553,7680.616715599632
809,2451298.5,6764.558050109334,0.9004328143963946,1.3918215386491382,0.0005339,0.9447746493725625,15.60427588,33.65163583824444,389.9464525663807,397.1696476522866,7680.350566721733
810,2451298.5,6764.5603794863055,0.9004345597256465,1.3918197933198861,0.0005293,0.9408319505923074,15.604267819999999,33.83474397251646,389.97989767744366,397.14086129516727,7680.313914821667
811,2451298.5,6764.521696482182,0.9004712116399385,1.3636833404484856,0.000555,0.9803933287472628,15.604401669999998,31.977387618304952,389.7673869406344,397.2760060237306,7680.533262003535
812,2451298.5,6764.4736968016205,0.9004624849936784,1.335506745004289,0.0005432,1.0338510184065972,15.60456776,29.396182427168476,389.799234689518,397.1481589137238,7680.4698817987755
813,2451298.5,6764.469110447667,0.9004607396644264,1.3298745675081034,0.0005401,1.0306308859366675,15.60458363,29.550116129787444,389.8156206811136,397.12260021422026,7680.448676067759
814,2451299.5,6764.455888960397,0.9004520130181666,1.3073458575233605,0.0005496,1.017907435689629,15.60462938,30.169026974496106,389.73814400382435,397.17363391696927,7680.529146687903
815,2451299.5,6764.45257998626,0.9004624849936784,1.3073668014743844,0.0005522,1.012610361409826,15.60464083,30.431389701007507,389.71724927159175,397.187910700929,7680.55099464648
816,2451299.5,6764.445684617347,0.9004642303229304,1.3017346239781988,0.0005526,1.0184170718312113,15.60466469,30.14853057690555,389.70765193202715,397.183717302667,7680.557981471542
817,2451299.5,6764.4085204420535,0.9004694663106865,1.2735824631435302,0.0005582,1.0546780323706455,15.60479329,28.36226495708806,389.6326276059426,397.18441327816436,7680.622091604195
818,2451299.5,6764.373688883314,0.9004624849936784,1.2454163396748459,0.0005535,1.0597988283959967,15.60491382,28.106011092232727,389.6296080465172,397.117769720111,7680.605767418341
819,2451299.5,6764.375047112082,0.9004712116399385,1.2454145943455937,0.0005543,1.0595946248735133,15.604909119999999,28.11509586687627,389.6255540234679,397.12454020069526,7680.611140806604
820,2451300.5,6764.344325299983,0.9004712116399385,1.2172502162061614,0.0005557,1.0854516777418095,15.60501543,26.81697664456679,389.58537915841407,397.10327144155235,7680.639335301035
821,2451300.5,6764.283099453556,0.9004747022984425,1.1665693453867498,0.0005587,1.1227406372106683,15.6052273,24.910843057551187,389.5038944858916,397.0623044212207,7680.697137336892
822,2451300.5,6764.275996455004,0.9004764476276944,1.1609319319028082,0.0005553,1.1262836555922169,15.60525188,24.72648159307589,389.5197939941727,397.0321989158356,7680.675055642986
823,2451300.5,6764.269422296802,0.9004764476276944,1.1552997544066224,0.0005563,1.1300081882159725,15.605274630000002,24.535066424962494,389.5064592171784,397.03238537642574,7680.686468731111
824,2451301.5,6764.227359621323,0.9004764476276944,1.1328844908232591,0.000525,1.1960252671726581,15.60542019,21.06544587812037,389.6761402575212,396.778578985125,7680.469946944754
825,2451301.5,6764.259293789825,0.9004939009202143,1.104700914062055,0.00051,1.1840226379066932,15.605309679999998,21.700354160645308,389.8095215499925,396.70906602965806,7680.336611172996
826,2451301.5,6764.259293789825,0.9004939009202143,1.104700914062055,0.00051,1.1840226379066932,15.605309679999998,21.700354160645308,389.8095215499925,396.70906602965806,7680.336611172996
827,2451301.5,6764.183662060307,0.9004781929569464,1.0709061037556888,0.0005169,1.131154869534533,15.605571410000001,24.473190819056654,389.6872555253876,396.68006859522666,7680.4325435807505
828,2451301.5,6764.209221088983,0.9004799382861983,1.0652878888935189,0.0005292,1.081638133326202,15.60548296,27.008980554657438,389.62960156918325,396.7888406087832,7680.512502794999
829,2451302.5,6764.200069513037,0.9004781929569464,1.0540235339011477,0.0005233,1.1165255197443165,15.60551463,25.231234716103035,389.660363616661,396.7397754094136,7680.472383507088
830,2451302.5,6764.039917610226,0.9004886649324584,1.04276266956728,0.0005145,1.2321780172984689,15.606068869999998,19.136786216702383,389.55981907261594,396.52001614783694,7680.495719409809
831,2451302.5,6764.165546937911,0.9004555036766705,1.0427225269944842,0.0005403,1.220655353576802,15.605634100000001,19.76159779230631,389.51086829290034,396.820225582921,7680.622552578277
832,2451302.5,6764.051030616397,0.9004816836154504,1.0371287467418424,0.0005182,1.2442836209903012,15.606030409999999,18.471086909424468,389.5458993723314,396.55616186046154,7680.51782793812
833,2451302.5,6764.120139745092,0.9004939009202143,1.0145773474768238,0.000529,1.2471162903662882,15.60579124,18.319722783883655,389.54192019116726,396.6983592990173,7680.561541487755
834,2451302.5,6764.120139745092,0.9004939009202143,1.0145773474768238,0.000529,1.2471162903662882,15.60579124,18.319722783883655,389.54192019116726,396.6983592990173,7680.561541487755
835,2451302.5,6764.070228543225,0.9004781929569464,0.9807842824997095,0.0005333,1.2618102173388286,15.605963970000001,17.51773750027893,389.4629498903432,396.6775071961083,7680.622904988816
836,2451302.5,6764.089452612175,0.9004747022984425,0.9751538503327758,0.0005353,1.2324991578808357,15.605897439999998,19.10703823253367,389.46863552819104,396.7102696961574,7680.627351760593
837,2451303.5,6764.034462256244,0.9004764476276944,0.952625140348033,0.0005378,1.2774134608516576,15.60608775,16.667150237944206,389.39676452244294,396.67215999004566,7680.677774416858
838,2451303.5,6764.01931272658,0.9004799382861983,0.9413660213434176,0.0005366,1.2944932529116742,15.60614018,15.723419813314262,389.38973996337154,396.6488854897889,7680.677158886615
839,2451303.5,6764.009474101688,0.9004799382861983,0.9300929397047861,0.0005352,1.3055830749788462,15.60617423,15.11046665532788,389.3893762311491,396.6295719722284,7680.671991917481
840,2451303.5,6763.9401684320665,0.9004712116399385,0.8906676972314863,0.0005193,1.310309426593247,15.60641409,14.851871638994544,389.4276543025999,396.45268256153213,7680.589218853706
841,2451304.5,6763.911136050134,0.9004694663106865,0.8681337512589875,0.0005229,1.3298553688863313,15.60651457,13.768461288938319,389.37428691709283,396.44798518317475,7680.6333525694845
842,2451304.5,6763.88039927987,0.9004781929569464,0.8456032959449927,0.0005138,1.365920852549542,15.606620950000002,11.755795124243317,389.4051175307204,396.35568102902016,7680.580910289473
843,2451304.5,6763.871549304447,0.9004240877501346,0.8455736253477089,0.0004504,1.3442229192887487,15.60665158,13.029252078700205,389.8251015586411,395.9179970502546,7680.099001169685
844,2451304.5,6763.821399990513,0.9004328143963946,0.8117648524073267,0.0004495,1.3742827249958471,15.606825150000002,11.346804937999545,389.7810622712168,395.86173770980895,7680.12056046057
845,2451304.5,6763.808074765951,0.9004869196032064,0.8062199413737406,0.0005149,1.2902521028293281,15.60687127,15.959407864731938,389.32538998825385,396.29075954364725,7680.630422593647
846,2451304.5,6763.800831441797,0.9004851742739544,0.8005860185483029,0.0005179,1.2941337150857635,15.60689634,15.744830266812722,389.2978589911936,396.3038038923996,7680.657577113296
847,2451305.5,6763.764756682576,0.9004816836154504,0.7780520725758041,0.0005236,1.2975755043706962,15.6070212,15.556010751297327,389.22324945597757,396.30626390917496,7680.7218396060125
848,2451305.5,6763.73686740384,0.9004834289447023,0.7555477972005893,0.0005022,1.4221832863168316,15.607117729999999,8.598104581332757,389.3401187490299,396.13361605864975,7680.573308684938
849,2451305.5,6763.681837987919,0.9004799382861983,0.7330121058988385,0.0005114,1.4038957264144347,15.607308199999999,9.618768850172154,389.22289109597114,396.14078487986535,7680.675215155746
