,Norad_ID,Name,Label,dbscan_labels,Semi-major axis(m),Inclination,Raan
6719,47548.0,0 TBA - TO BE ASSIGNED,0.225,-1.0,7449145.873879054,65.60192345688873,210.62607531231026
222,4507.0,0 NNSS 19 (TRANSIT 19),0.225,-1.0,7447598.8942956785,89.88773214062056,243.9578872305676
162,,0 OPS 7034 (TRANSIT 18),0.225,-1.0,7446385.594247681,89.9893321769491,271.751497168563
141,2807.0,0 OPS 7218 (TRANSIT 16),0.225,-1.0,7449469.974706996,89.63283204947744,54.07731933610473
1688,21422.0,0 COSMOS 2151,0.226,-1.0,6969175.3681158,82.49822949840015,54.75171957724601
1046,14780.0,0 LANDSAT 5,0.226,-1.0,6969174.711151354,98.19303511029824,215.24847696511486
1592,20663.0,0 COSMOS 2084,0.226,-1.0,6969254.584840175,62.79452245306308,89.76803209782015
5446,45726.0,0 ANDESITE,0.226,-1.0,6969551.631795553,97.7120349383099,223.61347995613912
564,10095.0,0 COSMOS 921,0.226,-1.0,6969947.741567262,75.83222711487744,83.54752987359225
4399,43681.0,0 AUTCUBE 2,0.226,-1.0,6969850.9838655535,97.90663500789188,168.36926020279276
4050,42847.0,0 CORVUS BC1,0.226,0.0,6968815.381030106,97.49233485975306,281.398700618056
4042,42839.0,0 LEMUR 2 MONSON,0.226,0.0,6969298.774315715,97.49493486068272,281.07550050249125
4041,42838.0,0 LEMUR 2 ANDIS,0.226,0.0,6968722.423208225,97.49443486050392,281.19900054665044
4049,42846.0,0 CORVUS BC2,0.226,0.0,6969134.045042315,97.49213485968151,281.45940063976013
4040,42837.0,0 LEMUR 2 GREENBERG,0.226,0.0,6968700.059002645,97.49483486064695,281.20930055033335
4043,42840.0,0 LEMUR 2 FURIAUS,0.226,0.0,6969043.010031617,97.49653486125479,281.0902005077474
1587,11567.0,0 SL-12 R/B(2),0.227,-1.0,25482871.506443724,65.36702337289691,14.129105052059872
1835,11567.0,0 SL-12 R/B(2),0.227,0.0,25482500.24698896,64.13472293227059,136.18804869594877
2433,11567.0,0 SL-12 R/B(2),0.227,-1.0,25481712.71863261,65.715123497365,18.91640676382681
1474,11567.0,0 SL-12 R/B(2),0.227,0.0,25482586.851758834,64.21192295987453,138.06704936781185
1369,11567.0,0 SL-12 R/B(2),0.227,-1.0,25482897.37729993,65.9856235940861,22.644408096826034
2006,11567.0,0 SL-12 R/B(2),0.227,1.0,25482398.757960666,65.71242349639958,265.45099491573
2271,11567.0,0 SL-12 R/B(2),0.227,-1.0,25483677.03630761,63.394222667494326,128.35274589432626
1935,11567.0,0 SL-12 R/B(2),0.227,1.0,25481992.254782576,65.64912347376577,264.77789467505346
125,2520.0,0 SECOR 8 (EGRS 8),0.228,0.0,10071785.627834607,89.7213320811219,46.46971661589958
119,2412.0,0 ERS 15,0.228,-1.0,10070436.805686733,90.26063227395626,255.76299145164842
123,2481.0,0 OPS 1920,0.228,0.0,10069033.499007253,89.72183208130068,46.37101658060799
1982,23524.0,0 HIMAWARI 5 AKM,0.229,-1.0,41891218.88377652,14.302405114025744,3.627101296920991
979,11567.0,0 SL-12 R/B(2),0.229,-1.0,41892435.53555543,10.741403840739745,315.33941275403413
1328,11567.0,0 SL-12 R/B(2),0.229,-1.0,41889917.37655499,11.624304156433144,323.2668155885883
5799,46497.0,0 ICEYE-X6,0.23,-1.0,6942154.297703978,97.6815349274042,341.06982195430317
3705,41338.0,0 CHUBUSAT 2,0.23,-1.0,6943679.020865558,31.00251108538309,263.98399439118333
4700,43665.0,0 OBJECT D,0.23,-1.0,6942099.285819072,44.99741608945786,303.9613086856334
5381,45603.0,0 XINGYUN-2 02,0.23,0.0,6942861.106656953,97.52453487126664,72.7586260158682
4698,43663.0,0 OBJECT B,0.23,1.0,6942875.346760914,44.978716082771406,301.9515079670008
4699,42827.0,0 OBJECT C,0.23,1.0,6942156.3605552325,44.988016086096756,301.4482077870388
5380,45602.0,0 XINGYUN-2 01,0.23,0.0,6943002.847830805,97.54963488024148,72.69102599169688
4701,43666.0,0 OBJECT E,0.23,1.0,6942147.504798049,44.987716085989476,301.43560778253345
3706,41339.0,0 CHUBUSAT 3,0.23,-1.0,6943201.094041597,31.012511088958732,259.00469261076404
6778,47548.0,0 TBA - TO BE ASSIGNED,0.23,-1.0,6943683.821404965,62.22682225007392,8.592503072370105
2345,25963.0,0 GLOBALSTAR M029,0.231,-1.0,8059676.881500835,51.981518586721755,68.58522452360991
2338,25944.0,0 GLOBALSTAR M059,0.231,-1.0,8059291.930105406,52.000318593443964,177.23636337334995
7052,47548.0,0 TBA - TO BE ASSIGNED,0.232,-1.0,8444878.143345846,64.73962314856115,96.94373466359337
2313,25852.0,0 GLOBALSTAR M032,0.232,-1.0,8443144.290829182,51.99461859140584,287.03150263214354
6990,47548.0,0 TBA - TO BE ASSIGNED,0.233,-1.0,7110143.695112677,86.3365308708387,34.51601234168479
6186,47286.0,0 ONEWEB-0140,0.233,-1.0,7110084.063819317,87.51563129244262,20.90840747609463
2281,25635.0,0 ORSTED,0.233,-1.0,7109462.394410561,96.45883449021046,16.81300601172634
269,,0 ASTEX 1,0.233,-1.0,7109953.944474899,92.71843315277746,274.1171980144525
7005,47548.0,0 TBA - TO BE ASSIGNED,0.233,-1.0,7109564.459983109,98.71663529751885,177.11426332969143
1236,16613.0,0 SPOT 1,0.234,-1.0,7054408.0633667875,98.70623529380018,186.30096661452615
2595,27940.0,0 RUBIN 4/SL-8,0.234,-1.0,7054499.937830495,98.14013509138313,177.01956329583007
2759,29479.0,0 HINODE (SOLAR B),0.234,-1.0,7054815.949251814,98.15403509635323,59.1247211408741
2804,31125.0,0 SAUDICOMSAT 3,0.234,-1.0,7054205.557884789,98.0566350615265,354.6360268050902
6798,47548.0,0 TBA - TO BE ASSIGNED,0.234,-1.0,7052806.463873489,74.01522646518332,172.79096178383418
6659,47548.0,0 TBA - TO BE ASSIGNED,0.234,-1.0,7054177.276636939,86.31923086465284,20.04730716819613
1053,14821.0,0 EKRAN 12,0.235,-1.0,43387554.34252134,14.059205027066138,328.276717379949
1733,21814.0,0 INMARSAT 2-F3,0.235,-1.0,43387692.2494572,12.545604485857014,24.957008923728925
3439,39767.0,0 UNIFORM 1,0.236,-1.0,6995019.051474885,97.84793498690287,139.23724978623343
14,369.0,0 FTV 3502,0.236,-1.0,6995467.088325878,98.44823520154863,323.88221580863325
3365,39416.0,0 APRIZESAT 7,0.236,-1.0,6994751.211490061,97.53283487423435,44.707015985621226
2984,35685.0,0 NANOSAT 1B,0.236,-1.0,6993680.868013683,98.23483512524444,87.3603312369129
4394,43672.0,0 GOSAT 2,0.236,-1.0,6994132.2373856325,97.877434997451,156.52345596715915
3497,40074.0,0 UKUBE 1,0.236,-1.0,6993443.011929444,98.44133519908144,252.0207901135717
7111,47548.0,0 TBA - TO BE ASSIGNED,0.237,-1.0,7866254.9909655,82.43382947537305,304.1715087607933
1762,21980.0,0 COSMOS 2191,0.237,-1.0,7865568.938877773,74.00392646114287,145.41005199340557
1268,16908.0,0 EGS (AJISAI),0.237,-1.0,7865750.562159313,50.01121788221307,27.413109801942266
671,11133.0,0 COSMOS 1056,0.237,-1.0,7865805.36089549,74.0132264644682,235.5685842308545
826,12636.0,0 COSMOS 1287,0.237,-1.0,7866486.596655788,74.03032647058257,248.40228881972573
403,,0 COSMOS 679,0.237,-1.0,7866193.964197293,74.03362647176253,276.3973988297704
1269,16909.0,0 JAS 1 (FUJI 1),0.237,-1.0,7865844.181984887,50.01731788439421,30.75101099545569
1402,18937.0,0 COSMOS 1924,0.237,-1.0,7865360.197765429,74.0052264616077,179.905664327796
2521,27464.0,0 COSMOS 2390,0.237,-1.0,7865404.187126207,82.48612949407364,124.80284462500923
6776,47548.0,0 TBA - TO BE ASSIGNED,0.237,-1.0,7865090.852706757,66.03902361318002,12.192304359529595
1000,,0 SL-6 R/B(2),0.238,-1.0,26314614.6783054,70.14912508280453,6.568802348767501
2442,26611.0,0 STRV 1D,0.238,-1.0,26316765.99583885,6.806002433581723,307.1549098275502
1109,,0 SL-6 R/B(2),0.238,-1.0,26317255.620452475,65.66712348020192,325.9690165547982
864,13000.0,0 RADIO 4,0.239,-1.0,8028348.604187798,82.95912966320151,43.87081568662606
2523,27470.0,0 COSMOS 2392,0.239,-1.0,8028755.285447293,63.421122677112805,2.6658009531945566
2325,25908.0,0 GLOBALSTAR M050,0.239,-1.0,8026068.037669501,51.99821859269307,149.25685336888338
10,162.0,0 TIROS 3,0.24,-1.0,7123198.787208092,47.89791712657272,233.05118333072244
2251,25504.0,0 SCD 2,0.24,-1.0,7123073.463154645,24.994208937030304,209.15587478661945
2379,26092.0,0 PICOSAT 4,0.24,-1.0,7124424.449102973,100.20223582871618,13.205304721742095
643,10967.0,0 SEASAT 1,0.24,-1.0,7123910.3986258125,108.00123861735912,211.9252757768576
7022,47548.0,0 TBA - TO BE ASSIGNED,0.24,-1.0,7123579.229177739,99.34883552357091,34.507412338609726
6557,47548.0,0 TBA - TO BE ASSIGNED,0.24,-1.0,7124129.993475943,99.08063542767219,205.1518733549325
3397,39455.0,0 SHIYAN 5 (SY-5),0.24,-1.0,7123517.201062128,98.11443508219372,329.81831793117
6545,47548.0,0 TBA - TO BE ASSIGNED,0.24,-1.0,7124460.703843342,81.22422904286341,329.2458177264645
6585,47548.0,0 TBA - TO BE ASSIGNED,0.24,-1.0,7124707.156184474,98.65143527420568,132.38844733734794
4641,44078.0,0 EMISAT,0.24,-1.0,7124286.474753537,98.29443514655529,101.30303622232279
2487,27003.0,0 BADR B,0.241,0.0,7376793.287159108,99.54083559222325,180.15746441783062
6708,47548.0,0 TBA - TO BE ASSIGNED,0.241,-1.0,7377454.525599724,66.14082364958006,217.87717790504382
2486,27002.0,0 KOMPASS,0.241,0.0,7376507.5366146425,99.53443558993484,180.18736442852185
2488,27004.0,0 MAROC TUBSAT,0.241,0.0,7377189.192601862,99.54753559461894,180.1993644328126
6675,47548.0,0 TBA - TO BE ASSIGNED,0.241,-1.0,7376586.509840042,100.14913580972951,29.89531068948805
665,11115.0,0 NATO 3C,0.242,-1.0,42673711.1064162,12.658904526369033,329.79981792455504
1491,19883.0,0 TDRS 4,0.242,-1.0,42674341.439026296,13.045904664746368,6.566702348016616
2055,23816.0,0 INTELSAT 707,0.242,-1.0,42673756.17066984,6.270702242177622,65.17342330367248
6424,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684160.870536655,53.04481896691975,84.85253034021348
6451,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684084.8550018,53.04491896695549,84.85173033992743
6446,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683764.797799148,53.04721896777788,84.84793033856869
6423,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6682879.8258805275,53.04551896717002,84.82873033170345
6452,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683987.146757014,53.04521896706276,84.85033033942685
6453,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683981.568104328,53.04461896684822,84.84903033896201
6445,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683670.519840107,53.04751896788515,84.84633033799659
6426,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684361.89956109,53.04501896699124,84.85843034232312
6422,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683494.5144212,53.04521896706276,84.8403303358512
6409,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683467.265773227,53.04541896713428,84.83883033531485
6454,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683893.893070787,53.04481896691975,84.84833033871172
6434,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683571.522727531,53.04541896713428,84.84023033581543
6407,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6682955.891269097,53.047918968028185,84.83293033320523
6416,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6682880.978157872,53.04541896713428,84.82773033134589
6440,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683653.12966803,53.047418967849396,84.84633033799659
6415,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683126.746996177,53.0453189670985,84.83433033370582
6413,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684010.367427877,53.04461896684822,84.84943033910504
6439,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683824.6553856265,53.047718967956655,84.85033033942685
6436,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683545.487552852,53.04491896695549,84.84023033581543
6438,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683009.629822803,53.045118967026994,84.82993033213253
6412,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683720.7755772825,53.04501896699124,84.84343033695966
6459,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683127.3610400325,53.04521896706276,84.83383033352703
6408,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683778.98591439,53.04521896706276,84.84793033856869
6411,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684121.537185199,53.04711896774213,84.85583034139346
6437,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683602.5022236025,53.04711896774213,84.84463033738872
6410,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683365.97401657,53.0453189670985,84.83823033510032
6441,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683080.273538548,53.04541896713428,84.83013033220405
6432,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684088.851927307,53.045118967026994,84.85283034032076
6431,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684166.847865487,53.04461896684822,84.85393034071406
6417,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683895.197236878,53.047318967813645,84.85163033989168
6455,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683082.342746806,53.04521896706276,84.83263033309797
6456,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6682985.85149401,53.04751896788515,84.83143033266889
6444,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683339.4052650165,53.0453189670985,84.83533033406339
6427,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6682854.220779985,53.0453189670985,84.82593033070229
6428,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683445.4715415165,53.04501896699124,84.83753033485003
6429,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683296.096662936,53.0453189670985,84.83533033406339
6457,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6682975.253509701,53.0453189670985,84.82913033184647
6421,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683464.1923607765,53.045118967026994,84.8394303355294
6464,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683103.89569282,53.04501896699124,84.83233033299071
6458,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683056.696453481,53.04501896699124,84.83113033256161
6405,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683415.018242039,53.0453189670985,84.83923033545788
6406,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683393.2552817175,53.04501896699124,84.83713033470701
6430,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683124.156237368,53.0453189670985,84.83263033309797
6463,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683236.831330948,53.045118967026994,84.83533033406339
6418,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683640.523897192,53.04521896706276,84.8433303369239
6462,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683230.561665067,53.04501896699124,84.83403033359855
6442,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683840.602303204,53.04521896706276,84.84703033824688
6435,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6683589.871452431,53.0453189670985,84.84063033595847
6425,47548.0,0 TBA - TO BE ASSIGNED,0.243,0.0,6684265.637010771,53.04451896681246,84.85693034178676
3451,40016.0,0 SAUDISAT 4,0.244,0.0,7022237.7524201125,97.6815349274042,259.02749261891654
3481,40046.0,0 AEROCUBE 6B,0.244,0.0,7020930.487295851,97.69873493355429,258.5729924564036
2546,27607.0,0 SAUDISAT 1C,0.244,-1.0,7021033.778910676,64.55712308330568,0.5041001802480967
2952,33499.0,0 KKS-1 (KISEKI),0.244,-1.0,7021333.040282479,98.2872351439808,270.2002966139095
3147,37792.0,0 APRIZESAT 5,0.244,0.0,7021842.598640642,98.39123518116749,257.1972919645026
5518,43666.0,0 OBJECT E,0.244,-1.0,7022157.034209617,97.8389349836848,96.55093452314213
6547,47548.0,0 TBA - TO BE ASSIGNED,0.244,-1.0,7021721.47577481,97.4341348389428,349.5269249782591
3480,40045.0,0 AEROCUBE 6A,0.244,0.0,7020959.384840473,97.70873493712992,259.83259290679143
1583,20608.0,0 MACSAT 2 (M 2),0.244,-1.0,7021967.188334498,89.73793208705746,311.0174112086418
3019,36110.0,0 YAOGAN 7,0.244,-1.0,7021837.32556118,98.24703512960673,250.10578942883632
2278,11567.0,0 SL-12 R/B(2),0.245,-1.0,27575340.35799403,18.97510678481583,38.617713808305716
1555,20452.0,0 NAVSTAR 18 (USA 50),0.245,-1.0,27574851.86681123,54.72631956816388,201.7576721412882
1502,19919.0,0 TELE-X,0.246,-1.0,42474699.82699562,15.199705434868068,7.6160027232086955
1709,21726.0,0 ANIK E1,0.246,-1.0,42475065.578043625,12.564404492579222,26.28520939864564
2455,26720.0,0 BSAT-2A,0.246,0.0,42474511.67241979,6.5973023589580775,61.96112215506911
2065,23915.0,0 INTELSAT 709,0.246,0.0,42473785.3410711,6.589402356133323,62.207322243101395
74,,0 CALSPHERE 4(A),0.247,-1.0,7502973.424017202,90.02383218928507,129.8004464119719
80,1577.0,0 PORCUPINE 2,0.247,-1.0,7503080.824615722,89.92373215349289,216.32007734828065
6793,47548.0,0 TBA - TO BE ASSIGNED,0.247,-1.0,7501412.598761957,62.14652222136152,17.857806385309388
1174,15935.0,0 OSCAR 30,0.247,-1.0,7503459.269919838,90.16153223852166,69.67222491228215
1175,15936.0,0 OSCAR 24,0.247,-1.0,7503965.18521599,90.15223223519631,61.99682216783416
6758,47548.0,0 TBA - TO BE ASSIGNED,0.247,-1.0,7503941.549941277,100.25423584730952,175.3614627029529
6704,47548.0,0 TBA - TO BE ASSIGNED,0.247,-1.0,7502747.289461535,65.73082350297875,101.7943363979941
5652,46179.0,0 SKYSAT C17,0.248,-1.0,6777906.87491245,52.99871895043602,284.38910168731593
5589,46088.0,0 GLOBAL-7,0.248,0.0,6777943.768783532,53.00651895322502,95.09563400277901
5590,46089.0,0 GLOBAL-8,0.248,0.0,6778199.992169286,53.00671895329653,96.90283464896898
5904,46696.0,0 STARLINK-1795,0.248,1.0,6777871.1258315025,53.05321896992328,257.4599920584347
5895,46687.0,0 STARLINK-1784,0.248,1.0,6777854.38558389,53.05261896970873,258.1900923194923
5444,45716.0,0 STARLINK-1439,0.248,-1.0,6777824.2162244525,52.99901895054329,15.03710537672814
5504,45788.0,0 SKYSAT C14,0.248,2.0,6776762.348434487,52.99891895050754,192.68786889825267
5505,45789.0,0 SKYSAT C16,0.248,2.0,6777756.539684542,52.999118950579046,191.78246857451413
5928,46720.0,0 STARLINK-1823,0.248,1.0,6777854.051593185,53.05321896992328,258.3352923714106
5506,45790.0,0 SKYSAT C15,0.248,2.0,6777811.913913557,52.998318950293,190.64116816642613
4924,44824.0,0 ALE-2,0.248,-1.0,6777820.600454481,96.94943466563144,267.469995637652
455,8026.0,0 METEOR 2-1,0.249,-1.0,7236372.3321156725,81.27942906260095,116.90294180028806
591,10514.0,0 METEOR 2-3,0.249,-1.0,7235884.469268434,81.20862903728543,355.92002726420264
6652,47548.0,0 TBA - TO BE ASSIGNED,0.249,-1.0,7234887.974196493,98.62833526594594,65.5527234392966
765,11962.0,0 METEOR 2-6,0.249,0.0,7235450.053755253,81.22282904236285,196.23657016714068
3162,37840.0,0 VESSELSAT 1,0.249,-1.0,7234399.9341902025,19.967507139662512,324.60031606540014
810,12456.0,0 METEOR 2-7,0.249,0.0,7236183.545931145,81.26632905791686,195.6705699647593
6651,47548.0,0 TBA - TO BE ASSIGNED,0.249,-1.0,7234814.92363226,100.023735764891,59.591621307820816
479,8519.0,0 METEOR 1-23,0.249,-1.0,7234653.81685223,81.24122904894202,226.9624811536215
3163,37841.0,0 SRMSAT,0.249,-1.0,7235166.859896086,19.97320714170062,339.67882145693136
3079,37158.0,0 QZS-1 (MICHIBIKI),0.25,-1.0,42169452.6440572,41.84451496209379,140.22585013972136
2904,11567.0,0 SL-12 R/B(2),0.25,-1.0,42169179.52228004,6.888502463080765,53.094418984654894
2168,25110.0,0 INTELSAT 804,0.25,0.0,42169253.8311552,11.192404002001183,30.82211102087852
3151,37806.0,0 COSMOS 2473,0.25,-1.0,42168956.59761869,0.6271002242284891,97.09093471622678
1947,23327.0,0 ELEKTRO (GOMS),0.25,-1.0,42169032.307550654,15.06160538548846,4.9438017677257315
849,12897.0,0 RADUGA 10,0.25,-1.0,42169975.62571514,11.107503971643986,314.04261229034495
625,10792.0,0 YURI (BSE),0.25,-1.0,42169619.21125444,10.173003637500273,306.30130952233344
1059,14940.0,0 GORIZONT 9,0.25,-1.0,42168712.64570512,12.353304417097425,328.0343172932755
899,13177.0,0 COSMOS 1366,0.25,-1.0,42169090.35206196,12.573804495940326,317.62721357206937
571,10159.0,0 RADUGA 3,0.25,-1.0,42168832.93879398,8.986703213321901,299.5205070977624
2686,11567.0,0 SL-12 R/B(2),0.25,0.0,42168592.9142751,11.101703969570112,31.51291126788384
4331,43539.0,0 BEIDOU IGSO-7,0.25,-1.0,42170410.84855016,55.05571968594552,180.08396439154967
785,12120.0,0 EKRAN 6,0.25,-1.0,42169053.338147625,10.775103852789657,310.98541119719977
1634,11567.0,0 SL-12 R/B(2),0.251,0.0,25495336.84098764,64.17422294639437,137.7347492489933
2943,11567.0,0 SL-12 R/B(2),0.251,0.0,25496408.46266043,64.0268228936894,136.60784884605422
2925,11567.0,0 SL-12 R/B(2),0.251,-1.0,25494558.68069597,65.96102358529002,19.91250711999648
1276,11567.0,0 SL-12 R/B(2),0.251,0.0,25494940.501006506,64.16272294228239,138.69084959086035
6650,47548.0,0 TBA - TO BE ASSIGNED,0.252,-1.0,7338947.59533091,82.6938295683397,358.26662810326263
6906,47548.0,0 TBA - TO BE ASSIGNED,0.252,-1.0,7338531.9521615235,98.94883538054528,155.76155569473102
530,9486.0,0 COSMOS 860,0.252,-1.0,7337506.142898714,64.6991231340798,260.27199306390514
502,8835.0,0 SSU 1,0.252,0.0,7338588.241958437,63.33262264546837,233.28308341364158
503,8836.0,0 SSU 2,0.252,0.0,7338954.8304672325,63.33302264561138,234.23438375379243
4467,43770.0,0 AO-95,0.253,0.0,6959911.0812462475,97.67983492679632,116.05644149761
2376,26086.0,0 DUMSAT,0.253,-1.0,6959854.295657254,64.85292318907317,37.186513296559895
2916,33316.0,0 RAPIDEYE 4,0.253,-1.0,6958774.075730703,97.66993492325643,108.48583879063473
4469,43772.0,0 OBJECT Q,0.253,0.0,6959093.894969874,97.68783492965684,117.11454187594863
4458,43665.0,0 OBJECT D,0.253,0.0,6959788.071574967,97.6817349274757,116.30644158700103
2,22.0,0 EXPLORER 7,0.253,-1.0,6959261.4722634675,50.28401797975658,58.421520889434994
1998,23606.0,0 CERISE,0.253,-1.0,6959563.928043129,98.31673515452894,84.65263026873642
4472,43775.0,0 OBJECT T,0.253,0.0,6959886.398193675,97.68003492686785,116.53164166752451
4479,43782.0,0 SNUSAT-2,0.253,0.0,6959124.158344505,97.67973492676056,116.34044159915821
4468,43771.0,0 OBJECT P,0.253,0.0,6959745.571817696,97.68043492701088,116.09394151101866
4471,43774.0,0 HIBER-2,0.253,0.0,6959145.8439377975,97.68493492861992,116.6062416941988
4475,43778.0,0 SPAWAR-CAL-OR,0.253,0.0,6959662.342937105,97.66953492311342,115.48544129344086
4483,43786.0,0 OBJECT AE,0.253,0.0,6958949.001407081,97.68133492733268,116.65834171282783
4519,43822.0,0 OBJECT BS,0.253,0.0,6959358.914651712,97.67923492658178,116.31764159100577
4516,43819.0,0 EXCITE,0.253,0.0,6958753.025830832,97.6778349260812,116.69884172730923
4485,43788.0,0 FLOCK 3S 3,0.253,0.0,6958627.139213072,97.68253492776176,116.61874169866829
4481,43784.0,0 SNUGLITE,0.253,0.0,6958779.860913799,97.67583492536608,116.38044161346077
4497,43800.0,0 ICEYE-X2,0.253,0.0,6959162.4169328585,97.68043492701088,116.62844170213673
2880,32788.0,0 AAUSAT CUBESAT 2,0.253,-1.0,6959312.549433469,97.49973486239902,42.940715354055634
4503,43806.0,0 OBJECT BA,0.253,0.0,6958702.355968682,97.67683492572365,115.92224144962488
4456,43759.0,0 SIRION PATHFINDER-2,0.253,0.0,6959208.171569225,97.67993492683209,115.9834414715078
4478,43781.0,0 VESTA-1,0.253,0.0,6958973.2666597525,97.67473492497277,115.77274139616905
1612,20777.0,0 EUTE 2-F1,0.254,-1.0,42425366.565575264,14.672205246252975,12.989404644543992
2619,28134.0,0 SESAT 2 (EXPRESS AM-22),0.254,-1.0,42423768.11469853,3.4527012345617996,83.47162984645313
640,10953.0,0 GOES 3,0.254,-1.0,42422975.91960412,11.197104003681735,316.58811320052456
2771,29642.0,0 FENGYUN 2D AKM,0.254,-1.0,42423670.76066718,8.262702954445443,51.28831833885827
1112,15369.0,0 COSMOS 1606,0.255,-1.0,6893177.876651681,82.52532950809015,247.1480883712688
3570,40379.0,0 GRIFEX,0.255,-1.0,6891997.468377009,99.08313542856614,149.01915328389038
6913,47548.0,0 TBA - TO BE ASSIGNED,0.255,-1.0,6892319.3125481885,98.36863517308649,348.70412468405533
1375,18421.0,0 COSMOS 1892,0.255,-1.0,6891663.877850651,82.49912949872197,35.96051285818623
6011,46819.0,0 FLOCK 4EP 3,0.255,0.0,6892235.465312461,97.48663485771492,108.63313884330393
4676,44207.0,0 TIANHUI 2-01A,0.255,1.0,6893756.453239456,97.45493484638014,50.786318159361045
3620,40899.0,0 OBJECT A,0.255,1.0,6893012.577070908,97.47383485313809,48.479917334675065
6009,46817.0,0 FLOCK 4EP 5,0.255,0.0,6892807.519638837,97.4887348584658,108.6435388470226
3628,40907.0,0 XW-2D,0.255,1.0,6893770.54893906,97.48273485632042,46.98991680190446
3632,40911.0,0 XW-2B,0.255,1.0,6894010.929280953,97.48363485664223,47.692017052950256
6010,46818.0,0 CE-SAT IIB,0.255,0.0,6893415.948241738,97.48613485753613,108.61573883708229
6014,46822.0,0 FLOCK 4EP 6,0.255,0.0,6892204.518764865,97.48043485549805,108.3530387431502
4677,44209.0,0 TIANHUI 2-01B,0.255,1.0,6893761.928495124,97.4536348459153,50.32011799266464
876,13070.0,0 MOLNIYA 1-53,0.256,-1.0,26530869.20704596,62.53502236027519,282.10410087028185
422,,0 SL-6 R/B(2),0.256,-1.0,26531887.09717791,69.27752477115159,333.77761934687373
3047,36582.0,0 COMSATBW-2,0.257,-1.0,42163110.29365837,0.0467000166982466,252.78329038621442
790,12309.0,0 ESIAFI 1 (COMSTAR 4),0.257,-1.0,42162183.3361215,12.368204422425132,327.2022169957463
2718,28912.0,0 METEOSAT 9 (MSG 2),0.257,-1.0,42162732.16058793,4.9390017660094205,69.07912470021085
1857,22694.0,0 HGS 4 (GALAXY 4),0.257,0.0,42162586.964226544,14.606605222796766,10.422103726569508
2406,26394.0,0 COSMOS 2371,0.257,-1.0,42162640.22143401,12.90910461583159,21.567707711836686
207,,0 NATO 2A,0.257,-1.0,42162838.67608807,5.232801871061773,295.2604055745032
1824,22314.0,0 TDRS 6,0.257,0.0,42162755.70606163,14.080205034574986,11.81790422565757
